result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size      147, 1290422 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size      443, 1290422 req, miss ratio 0.4841, byte miss ratio 0.4841
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size     1478, 1290422 req, miss ratio 0.4785, byte miss ratio 0.4785
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size     4435, 1290422 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size    14785, 1290422 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size    29570, 1290422 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size    59141, 1290422 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns16613.oracleGeneral.zst Cacheus cache size   118282, 1290422 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size      147, 1290422 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size      443, 1290422 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size     1478, 1290422 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size     4435, 1290422 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size    14785, 1290422 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size    29570, 1290422 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size    59141, 1290422 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns16613.oracleGeneral.zst LHD cache size   118282, 1290422 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size      147, 1290422 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size      443, 1290422 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size     1478, 1290422 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size     4435, 1290422 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size    14785, 1290422 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size    29570, 1290422 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size    59141, 1290422 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns16613.oracleGeneral.zst LRU cache size   118282, 1290422 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size      147, 1290422 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size      443, 1290422 req, miss ratio 0.4916, byte miss ratio 0.4916
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size     1478, 1290422 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size     4435, 1290422 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size    14785, 1290422 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size    29570, 1290422 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size    59141, 1290422 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns16613.oracleGeneral.zst LeCaR cache size   118282, 1290422 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns16613.oracleGeneral.zst S3FIFO-1 cache size      147, 1290422 req, miss ratio 0.5104, byte miss ratio 0.5104
result/tencentBlock.ns16613.oracleGeneral.zst S3FIFO-1 cache size      443, 1290422 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns16613.oracleGeneral.zst S3FIFO-1 cache size     1478, 1290422 req, miss ratio 0.4789, byte miss ratio 0.4789
