result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size      284, 3063277 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size      853, 3063277 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size     2843, 3063277 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size     8531, 3063277 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size    28436, 3063277 req, miss ratio 0.1372, byte miss ratio 0.1372
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size    56873, 3063277 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size   113746, 3063277 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns11249.oracleGeneral.zst ARC cache size   227493, 3063277 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size      284, 3063277 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size      853, 3063277 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size     2843, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size     8531, 3063277 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size    28436, 3063277 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size    56873, 3063277 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size   113746, 3063277 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns11249.oracleGeneral.zst LHD cache size   227493, 3063277 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size      284, 3063277 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size      853, 3063277 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size     2843, 3063277 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size    28436, 3063277 req, miss ratio 0.1397, byte miss ratio 0.1397
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size    56873, 3063277 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size   113746, 3063277 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns11249.oracleGeneral.zst clock2 cache size   227493, 3063277 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size      284, 3063277 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size      853, 3063277 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size     2843, 3063277 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size    28436, 3063277 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size    56873, 3063277 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size   113746, 3063277 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns11249.oracleGeneral.zst LeCaR cache size   227493, 3063277 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size      284, 3063277 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size      853, 3063277 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size     2843, 3063277 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size     8531, 3063277 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size    28436, 3063277 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size    56873, 3063277 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size   113746, 3063277 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns11249.oracleGeneral.zst LIRS cache size   227493, 3063277 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size      284, 3063277 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size      853, 3063277 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size     2843, 3063277 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size    28436, 3063277 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size    56873, 3063277 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size   113746, 3063277 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns11249.oracleGeneral.zst Clock cache size   227493, 3063277 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size      284, 3063277 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size      853, 3063277 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size     2843, 3063277 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size    28436, 3063277 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size    56873, 3063277 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size   113746, 3063277 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-1 cache size   227493, 3063277 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size      284, 3063277 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size      853, 3063277 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size     2843, 3063277 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size    28436, 3063277 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size    56873, 3063277 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size   113746, 3063277 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns11249.oracleGeneral.zst Cacheus cache size   227493, 3063277 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size      284, 3063277 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size      853, 3063277 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size     2843, 3063277 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size     8531, 3063277 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size    28436, 3063277 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size    56873, 3063277 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size   113746, 3063277 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns11249.oracleGeneral.zst FIFO cache size   227493, 3063277 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size      284, 3063277 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size      853, 3063277 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size     2843, 3063277 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size    28436, 3063277 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size    56873, 3063277 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size   113746, 3063277 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns11249.oracleGeneral.zst LRU cache size   227493, 3063277 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size      284, 3063277 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size      853, 3063277 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size     2843, 3063277 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size     8531, 3063277 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size    28436, 3063277 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size    56873, 3063277 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size   113746, 3063277 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns11249.oracleGeneral.zst S3FIFO-d-1 cache size   227493, 3063277 req, miss ratio 0.0967, byte miss ratio 0.0967
