result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size      230, 4980601 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size      692, 4980601 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size     2309, 4980601 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size     6929, 4980601 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size    23099, 4980601 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size    46198, 4980601 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size    92396, 4980601 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns4356.oracleGeneral.zst LRU cache size   184792, 4980601 req, miss ratio 0.0473, byte miss ratio 0.0473
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size      230, 4980601 req, miss ratio 0.5051, byte miss ratio 0.5051
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size      692, 4980601 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size     2309, 4980601 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size     6929, 4980601 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size    23099, 4980601 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size    46198, 4980601 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size    92396, 4980601 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns4356.oracleGeneral.zst FIFO cache size   184792, 4980601 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns4356.oracleGeneral.zst LIRS cache size      230, 4980601 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns4356.oracleGeneral.zst LIRS cache size      692, 4980601 req, miss ratio 0.3273, byte miss ratio 0.3273
