result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size      110, 3549804 req, miss ratio 0.5459, byte miss ratio 0.5459
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size      331, 3549804 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size     1103, 3549804 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size     3311, 3549804 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size    11039, 3549804 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size    22078, 3549804 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size    44156, 3549804 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns10403.oracleGeneral.zst LRU cache size    88312, 3549804 req, miss ratio 0.0360, byte miss ratio 0.0360
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size      110, 3549804 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size      331, 3549804 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size     1103, 3549804 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size     3311, 3549804 req, miss ratio 0.2259, byte miss ratio 0.2259
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size    11039, 3549804 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size    22078, 3549804 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size    44156, 3549804 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns10403.oracleGeneral.zst ARC cache size    88312, 3549804 req, miss ratio 0.0371, byte miss ratio 0.0371
result/tencentBlock.ns10403.oracleGeneral.zst clock2 cache size      110, 3549804 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns10403.oracleGeneral.zst clock2 cache size      331, 3549804 req, miss ratio 0.3337, byte miss ratio 0.3337
