result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size      373, 3746733 req, miss ratio 0.5564, byte miss ratio 0.5564
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size     1121, 3746733 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size     3739, 3746733 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size    11217, 3746733 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size    37390, 3746733 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size    74780, 3746733 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size   149560, 3746733 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns12916.oracleGeneral.zst Clock cache size   299120, 3746733 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size      373, 3746733 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size     1121, 3746733 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size     3739, 3746733 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size    11217, 3746733 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size    37390, 3746733 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size    74780, 3746733 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size   149560, 3746733 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns12916.oracleGeneral.zst LRU cache size   299120, 3746733 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size      373, 3746733 req, miss ratio 0.6317, byte miss ratio 0.6317
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size     1121, 3746733 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size     3739, 3746733 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size    11217, 3746733 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size    37390, 3746733 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size    74780, 3746733 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size   149560, 3746733 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns12916.oracleGeneral.zst FIFO cache size   299120, 3746733 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size      373, 3746733 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size     1121, 3746733 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size     3739, 3746733 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size    11217, 3746733 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size    37390, 3746733 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size    74780, 3746733 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size   149560, 3746733 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns12916.oracleGeneral.zst LIRS cache size   299120, 3746733 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size      373, 3746733 req, miss ratio 0.5548, byte miss ratio 0.5548
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size     1121, 3746733 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size     3739, 3746733 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size    11217, 3746733 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size    37390, 3746733 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size    74780, 3746733 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size   149560, 3746733 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns12916.oracleGeneral.zst clock2 cache size   299120, 3746733 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size      373, 3746733 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size     1121, 3746733 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size     3739, 3746733 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size    11217, 3746733 req, miss ratio 0.2872, byte miss ratio 0.2872
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size    37390, 3746733 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size    74780, 3746733 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size   149560, 3746733 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns12916.oracleGeneral.zst Cacheus cache size   299120, 3746733 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size      373, 3746733 req, miss ratio 0.5516, byte miss ratio 0.5516
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size     1121, 3746733 req, miss ratio 0.3811, byte miss ratio 0.3811
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size     3739, 3746733 req, miss ratio 0.3169, byte miss ratio 0.3169
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size    11217, 3746733 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size    37390, 3746733 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns12916.oracleGeneral.zst S3FIFO-1 cache size    74780, 3746733 req, miss ratio 0.2096, byte miss ratio 0.2096
