result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size      196, 1680791 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size      589, 1680791 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size     1965, 1680791 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size     5897, 1680791 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size    19659, 1680791 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size    39319, 1680791 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size    78638, 1680791 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns21592.oracleGeneral.zst Cacheus cache size   157276, 1680791 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size      196, 1680791 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size      589, 1680791 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size     1965, 1680791 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size     5897, 1680791 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size    19659, 1680791 req, miss ratio 0.3673, byte miss ratio 0.3673
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size    39319, 1680791 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size    78638, 1680791 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns21592.oracleGeneral.zst LRU cache size   157276, 1680791 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size      196, 1680791 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size      589, 1680791 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size     1965, 1680791 req, miss ratio 0.3834, byte miss ratio 0.3834
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size     5897, 1680791 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size    19659, 1680791 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size    39319, 1680791 req, miss ratio 0.2963, byte miss ratio 0.2963
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size    78638, 1680791 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns21592.oracleGeneral.zst LHD cache size   157276, 1680791 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size      196, 1680791 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size      589, 1680791 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size     1965, 1680791 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size     5897, 1680791 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size    19659, 1680791 req, miss ratio 0.3401, byte miss ratio 0.3401
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size    39319, 1680791 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size    78638, 1680791 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns21592.oracleGeneral.zst S3FIFO-1 cache size   157276, 1680791 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size      196, 1680791 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size      589, 1680791 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size     1965, 1680791 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size     5897, 1680791 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size    19659, 1680791 req, miss ratio 0.3690, byte miss ratio 0.3690
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size    39319, 1680791 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size    78638, 1680791 req, miss ratio 0.2094, byte miss ratio 0.2094
result/tencentBlock.ns21592.oracleGeneral.zst FIFO cache size   157276, 1680791 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns21592.oracleGeneral.zst ARC cache size      196, 1680791 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns21592.oracleGeneral.zst ARC cache size      589, 1680791 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns21592.oracleGeneral.zst ARC cache size     1965, 1680791 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns21592.oracleGeneral.zst ARC cache size     5897, 1680791 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns21592.oracleGeneral.zst ARC cache size    19659, 1680791 req, miss ratio 0.3515, byte miss ratio 0.3515
