result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size      635, 6460384 req, miss ratio 0.5851, byte miss ratio 0.5851
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size     1905, 6460384 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size     6353, 6460384 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size    19059, 6460384 req, miss ratio 0.4475, byte miss ratio 0.4475
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size    63532, 6460384 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size   127065, 6460384 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size   254131, 6460384 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns6458.oracleGeneral.zst S3FIFO-1 cache size   508262, 6460384 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size      635, 6460384 req, miss ratio 0.6131, byte miss ratio 0.6131
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size     1905, 6460384 req, miss ratio 0.5818, byte miss ratio 0.5818
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size     6353, 6460384 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size    19059, 6460384 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size    63532, 6460384 req, miss ratio 0.3257, byte miss ratio 0.3257
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size   127065, 6460384 req, miss ratio 0.2373, byte miss ratio 0.2373
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size   254131, 6460384 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns6458.oracleGeneral.zst LRU cache size   508262, 6460384 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size      635, 6460384 req, miss ratio 0.5939, byte miss ratio 0.5939
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size     1905, 6460384 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size     6353, 6460384 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size    19059, 6460384 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size    63532, 6460384 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size   127065, 6460384 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size   254131, 6460384 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns6458.oracleGeneral.zst LIRS cache size   508262, 6460384 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size      635, 6460384 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size     1905, 6460384 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size     6353, 6460384 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size    19059, 6460384 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size    63532, 6460384 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size   127065, 6460384 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size   254131, 6460384 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns6458.oracleGeneral.zst ARC cache size   508262, 6460384 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size      635, 6460384 req, miss ratio 0.5858, byte miss ratio 0.5858
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size     1905, 6460384 req, miss ratio 0.5550, byte miss ratio 0.5550
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size     6353, 6460384 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size    19059, 6460384 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size    63532, 6460384 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size   127065, 6460384 req, miss ratio 0.2290, byte miss ratio 0.2290
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size   254131, 6460384 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns6458.oracleGeneral.zst Cacheus cache size   508262, 6460384 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size      635, 6460384 req, miss ratio 0.6078, byte miss ratio 0.6078
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size     1905, 6460384 req, miss ratio 0.5782, byte miss ratio 0.5782
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size     6353, 6460384 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size    19059, 6460384 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size    63532, 6460384 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size   127065, 6460384 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size   254131, 6460384 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns6458.oracleGeneral.zst Clock cache size   508262, 6460384 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size      635, 6460384 req, miss ratio 0.6414, byte miss ratio 0.6414
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size     1905, 6460384 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size     6353, 6460384 req, miss ratio 0.5598, byte miss ratio 0.5598
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size    19059, 6460384 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size    63532, 6460384 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size   127065, 6460384 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size   254131, 6460384 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns6458.oracleGeneral.zst FIFO cache size   508262, 6460384 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size      635, 6460384 req, miss ratio 0.5996, byte miss ratio 0.5996
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size     1905, 6460384 req, miss ratio 0.5741, byte miss ratio 0.5741
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size     6353, 6460384 req, miss ratio 0.5387, byte miss ratio 0.5387
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size    19059, 6460384 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size    63532, 6460384 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size   127065, 6460384 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size   254131, 6460384 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns6458.oracleGeneral.zst LeCaR cache size   508262, 6460384 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns6458.oracleGeneral.zst LHD cache size      635, 6460384 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns6458.oracleGeneral.zst LHD cache size     1905, 6460384 req, miss ratio 0.5691, byte miss ratio 0.5691
result/tencentBlock.ns6458.oracleGeneral.zst LHD cache size     6353, 6460384 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns6458.oracleGeneral.zst LHD cache size    19059, 6460384 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns6458.oracleGeneral.zst LHD cache size    63532, 6460384 req, miss ratio 0.3076, byte miss ratio 0.3076
