result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size      231, 1200368 req, miss ratio 0.5888, byte miss ratio 0.5888
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size      695, 1200368 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size     2317, 1200368 req, miss ratio 0.5814, byte miss ratio 0.5814
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size     6952, 1200368 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size    23173, 1200368 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size    46347, 1200368 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size    92694, 1200368 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns17124.oracleGeneral.zst LeCaR cache size   185388, 1200368 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size      231, 1200368 req, miss ratio 0.5886, byte miss ratio 0.5886
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size      695, 1200368 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size     2317, 1200368 req, miss ratio 0.5811, byte miss ratio 0.5811
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size     6952, 1200368 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size    23173, 1200368 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size    46347, 1200368 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size    92694, 1200368 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns17124.oracleGeneral.zst clock2 cache size   185388, 1200368 req, miss ratio 0.1941, byte miss ratio 0.1941
