result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size      460, 4078610 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size     1382, 4078610 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size     4609, 4078610 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size    13828, 4078610 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size    46094, 4078610 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size    92188, 4078610 req, miss ratio 0.1820, byte miss ratio 0.1820
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size   184377, 4078610 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns16618.oracleGeneral.zst FIFO cache size   368755, 4078610 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size      460, 4078610 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size     1382, 4078610 req, miss ratio 0.4296, byte miss ratio 0.4296
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size     4609, 4078610 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size    13828, 4078610 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size    46094, 4078610 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size    92188, 4078610 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size   184377, 4078610 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns16618.oracleGeneral.zst LeCaR cache size   368755, 4078610 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size      460, 4078610 req, miss ratio 0.5137, byte miss ratio 0.5137
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size     1382, 4078610 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size     4609, 4078610 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size    13828, 4078610 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size    46094, 4078610 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size    92188, 4078610 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size   184377, 4078610 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns16618.oracleGeneral.zst ARC cache size   368755, 4078610 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size      460, 4078610 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size     1382, 4078610 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size     4609, 4078610 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size    13828, 4078610 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size    46094, 4078610 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size    92188, 4078610 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size   184377, 4078610 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns16618.oracleGeneral.zst clock2 cache size   368755, 4078610 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns16618.oracleGeneral.zst Cacheus cache size      460, 4078610 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns16618.oracleGeneral.zst Cacheus cache size     1382, 4078610 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns16618.oracleGeneral.zst Cacheus cache size     4609, 4078610 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns16618.oracleGeneral.zst Cacheus cache size    13828, 4078610 req, miss ratio 0.2880, byte miss ratio 0.2880
