result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size      426, 7252763 req, miss ratio 0.7750, byte miss ratio 0.7750
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size     1278, 7252763 req, miss ratio 0.6012, byte miss ratio 0.6012
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size     4262, 7252763 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size    12787, 7252763 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size    42625, 7252763 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size    85250, 7252763 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size   170500, 7252763 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns23368.oracleGeneral.zst LeCaR cache size   341000, 7252763 req, miss ratio 0.0590, byte miss ratio 0.0590
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size      426, 7252763 req, miss ratio 0.7612, byte miss ratio 0.7612
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size     1278, 7252763 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size     4262, 7252763 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size    12787, 7252763 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size    42625, 7252763 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size    85250, 7252763 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size   170500, 7252763 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns23368.oracleGeneral.zst S3FIFO-1 cache size   341000, 7252763 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size      426, 7252763 req, miss ratio 0.7947, byte miss ratio 0.7947
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size     1278, 7252763 req, miss ratio 0.6432, byte miss ratio 0.6432
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size     4262, 7252763 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size    12787, 7252763 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size    42625, 7252763 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size    85250, 7252763 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size   170500, 7252763 req, miss ratio 0.0810, byte miss ratio 0.0810
result/tencentBlock.ns23368.oracleGeneral.zst FIFO cache size   341000, 7252763 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size      426, 7252763 req, miss ratio 0.7604, byte miss ratio 0.7604
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size     1278, 7252763 req, miss ratio 0.5813, byte miss ratio 0.5813
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size     4262, 7252763 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size    12787, 7252763 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size    42625, 7252763 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size    85250, 7252763 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size   170500, 7252763 req, miss ratio 0.0660, byte miss ratio 0.0660
result/tencentBlock.ns23368.oracleGeneral.zst Cacheus cache size   341000, 7252763 req, miss ratio 0.0592, byte miss ratio 0.0592
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size      426, 7252763 req, miss ratio 0.7759, byte miss ratio 0.7759
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size     1278, 7252763 req, miss ratio 0.6027, byte miss ratio 0.6027
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size     4262, 7252763 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size    12787, 7252763 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size    42625, 7252763 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size    85250, 7252763 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size   170500, 7252763 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns23368.oracleGeneral.zst clock2 cache size   341000, 7252763 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size      426, 7252763 req, miss ratio 0.7779, byte miss ratio 0.7779
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size     1278, 7252763 req, miss ratio 0.6133, byte miss ratio 0.6133
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size     4262, 7252763 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size    12787, 7252763 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size    42625, 7252763 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size    85250, 7252763 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size   170500, 7252763 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns23368.oracleGeneral.zst LRU cache size   341000, 7252763 req, miss ratio 0.0590, byte miss ratio 0.0590
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size      426, 7252763 req, miss ratio 0.7852, byte miss ratio 0.7852
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size     1278, 7252763 req, miss ratio 0.6065, byte miss ratio 0.6065
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size     4262, 7252763 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size    12787, 7252763 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size    42625, 7252763 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size    85250, 7252763 req, miss ratio 0.0822, byte miss ratio 0.0822
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size   170500, 7252763 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns23368.oracleGeneral.zst LHD cache size   341000, 7252763 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size      426, 7252763 req, miss ratio 0.7778, byte miss ratio 0.7778
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size     1278, 7252763 req, miss ratio 0.5906, byte miss ratio 0.5906
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size     4262, 7252763 req, miss ratio 0.1739, byte miss ratio 0.1739
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size    12787, 7252763 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size    42625, 7252763 req, miss ratio 0.1050, byte miss ratio 0.1050
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size    85250, 7252763 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size   170500, 7252763 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23368.oracleGeneral.zst LIRS cache size   341000, 7252763 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size      426, 7252763 req, miss ratio 0.7753, byte miss ratio 0.7753
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size     1278, 7252763 req, miss ratio 0.6071, byte miss ratio 0.6071
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size     4262, 7252763 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size    12787, 7252763 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size    42625, 7252763 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size    85250, 7252763 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size   170500, 7252763 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns23368.oracleGeneral.zst Clock cache size   341000, 7252763 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size      426, 7252763 req, miss ratio 0.7562, byte miss ratio 0.7562
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size     1278, 7252763 req, miss ratio 0.5742, byte miss ratio 0.5742
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size     4262, 7252763 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size    12787, 7252763 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size    42625, 7252763 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns23368.oracleGeneral.zst ARC cache size    85250, 7252763 req, miss ratio 0.0938, byte miss ratio 0.0938
