result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size      146, 4176088 req, miss ratio 0.6124, byte miss ratio 0.6124
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size      440, 4176088 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size     1466, 4176088 req, miss ratio 0.5357, byte miss ratio 0.5357
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size     4400, 4176088 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size    14669, 4176088 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size    29339, 4176088 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size    58679, 4176088 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns4836.oracleGeneral.zst LHD cache size   117358, 4176088 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size      146, 4176088 req, miss ratio 0.6113, byte miss ratio 0.6113
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size      440, 4176088 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size     1466, 4176088 req, miss ratio 0.5112, byte miss ratio 0.5112
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size     4400, 4176088 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size    14669, 4176088 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size    29339, 4176088 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size    58679, 4176088 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns4836.oracleGeneral.zst ARC cache size   117358, 4176088 req, miss ratio 0.0359, byte miss ratio 0.0359
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size      146, 4176088 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size      440, 4176088 req, miss ratio 0.5549, byte miss ratio 0.5549
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size     1466, 4176088 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size     4400, 4176088 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size    14669, 4176088 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size    29339, 4176088 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size    58679, 4176088 req, miss ratio 0.0702, byte miss ratio 0.0702
result/tencentBlock.ns4836.oracleGeneral.zst LIRS cache size   117358, 4176088 req, miss ratio 0.0392, byte miss ratio 0.0392
result/tencentBlock.ns4836.oracleGeneral.zst clock2 cache size      146, 4176088 req, miss ratio 0.6376, byte miss ratio 0.6376
