result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size      922, 3933736 req, miss ratio 0.6265, byte miss ratio 0.6265
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size     2767, 3933736 req, miss ratio 0.5920, byte miss ratio 0.5920
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size     9224, 3933736 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size    27674, 3933736 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size    92249, 3933736 req, miss ratio 0.4910, byte miss ratio 0.4910
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size   184499, 3933736 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size   368998, 3933736 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns9732.oracleGeneral.zst LIRS cache size   737997, 3933736 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size      922, 3933736 req, miss ratio 0.6149, byte miss ratio 0.6149
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size     2767, 3933736 req, miss ratio 0.5980, byte miss ratio 0.5980
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size     9224, 3933736 req, miss ratio 0.5816, byte miss ratio 0.5816
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size    27674, 3933736 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size    92249, 3933736 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size   184499, 3933736 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size   368998, 3933736 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns9732.oracleGeneral.zst Clock cache size   737997, 3933736 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns9732.oracleGeneral.zst clock2 cache size      922, 3933736 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns9732.oracleGeneral.zst clock2 cache size     2767, 3933736 req, miss ratio 0.5969, byte miss ratio 0.5969
result/tencentBlock.ns9732.oracleGeneral.zst clock2 cache size     9224, 3933736 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns9732.oracleGeneral.zst clock2 cache size    27674, 3933736 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns9732.oracleGeneral.zst clock2 cache size    92249, 3933736 req, miss ratio 0.5308, byte miss ratio 0.5308
