result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size      359, 3009598 req, miss ratio 0.5841, byte miss ratio 0.5841
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size     1079, 3009598 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size     3598, 3009598 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size    10794, 3009598 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size    35981, 3009598 req, miss ratio 0.2610, byte miss ratio 0.2610
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size    71962, 3009598 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size   143925, 3009598 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns8216.oracleGeneral.zst clock2 cache size   287850, 3009598 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size      359, 3009598 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size     1079, 3009598 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size     3598, 3009598 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size    10794, 3009598 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size    35981, 3009598 req, miss ratio 0.2559, byte miss ratio 0.2559
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size    71962, 3009598 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size   143925, 3009598 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns8216.oracleGeneral.zst ARC cache size   287850, 3009598 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size      359, 3009598 req, miss ratio 0.5776, byte miss ratio 0.5776
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size     1079, 3009598 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size     3598, 3009598 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size    10794, 3009598 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size    35981, 3009598 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size    71962, 3009598 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size   143925, 3009598 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns8216.oracleGeneral.zst LHD cache size   287850, 3009598 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns8216.oracleGeneral.zst S3FIFO-1 cache size      359, 3009598 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns8216.oracleGeneral.zst S3FIFO-1 cache size     1079, 3009598 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns8216.oracleGeneral.zst S3FIFO-1 cache size     3598, 3009598 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns8216.oracleGeneral.zst S3FIFO-1 cache size    10794, 3009598 req, miss ratio 0.3242, byte miss ratio 0.3242
