result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size      820, 37097906 req, miss ratio 0.8748, byte miss ratio 0.8748
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size     2461, 37097906 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size     8204, 37097906 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size    24612, 37097906 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size    82040, 37097906 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size   164080, 37097906 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size   328161, 37097906 req, miss ratio 0.0380, byte miss ratio 0.0380
result/tencentBlock.ns22164.oracleGeneral.zst FIFO cache size   656322, 37097906 req, miss ratio 0.0243, byte miss ratio 0.0243
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size      820, 37097906 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size     2461, 37097906 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size     8204, 37097906 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size    24612, 37097906 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size    82040, 37097906 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size   164080, 37097906 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size   328161, 37097906 req, miss ratio 0.0300, byte miss ratio 0.0300
result/tencentBlock.ns22164.oracleGeneral.zst LIRS cache size   656322, 37097906 req, miss ratio 0.0230, byte miss ratio 0.0230
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size      820, 37097906 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size     2461, 37097906 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size     8204, 37097906 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size    24612, 37097906 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size    82040, 37097906 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size   164080, 37097906 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size   328161, 37097906 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns22164.oracleGeneral.zst S3FIFO-1 cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size      820, 37097906 req, miss ratio 0.7799, byte miss ratio 0.7799
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size     2461, 37097906 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size     8204, 37097906 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size    24612, 37097906 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size    82040, 37097906 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size   164080, 37097906 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size   328161, 37097906 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns22164.oracleGeneral.zst clock2 cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size      820, 37097906 req, miss ratio 0.6799, byte miss ratio 0.6799
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size     2461, 37097906 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size     8204, 37097906 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size    24612, 37097906 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size    82040, 37097906 req, miss ratio 0.0705, byte miss ratio 0.0705
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size   164080, 37097906 req, miss ratio 0.0530, byte miss ratio 0.0530
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size   328161, 37097906 req, miss ratio 0.0300, byte miss ratio 0.0300
result/tencentBlock.ns22164.oracleGeneral.zst LeCaR cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size      820, 37097906 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size     2461, 37097906 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size     8204, 37097906 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size    24612, 37097906 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size    82040, 37097906 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size   164080, 37097906 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size   328161, 37097906 req, miss ratio 0.0299, byte miss ratio 0.0299
result/tencentBlock.ns22164.oracleGeneral.zst ARC cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size      820, 37097906 req, miss ratio 0.8527, byte miss ratio 0.8527
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size     2461, 37097906 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size     8204, 37097906 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size    24612, 37097906 req, miss ratio 0.0885, byte miss ratio 0.0885
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size    82040, 37097906 req, miss ratio 0.0796, byte miss ratio 0.0796
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size   164080, 37097906 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size   328161, 37097906 req, miss ratio 0.0300, byte miss ratio 0.0300
result/tencentBlock.ns22164.oracleGeneral.zst LRU cache size   656322, 37097906 req, miss ratio 0.0226, byte miss ratio 0.0226
