result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size      466, 4303610 req, miss ratio 0.5203, byte miss ratio 0.5203
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size     1400, 4303610 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size     4667, 4303610 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size    14002, 4303610 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size    46674, 4303610 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size    93349, 4303610 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size   186698, 4303610 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns21837.oracleGeneral.zst ARC cache size   373396, 4303610 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size      466, 4303610 req, miss ratio 0.5403, byte miss ratio 0.5403
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size     1400, 4303610 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size     4667, 4303610 req, miss ratio 0.2790, byte miss ratio 0.2790
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size    14002, 4303610 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size    46674, 4303610 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size    93349, 4303610 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size   186698, 4303610 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns21837.oracleGeneral.zst clock2 cache size   373396, 4303610 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size      466, 4303610 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size     1400, 4303610 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size     4667, 4303610 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size    14002, 4303610 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size    46674, 4303610 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size    93349, 4303610 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size   186698, 4303610 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns21837.oracleGeneral.zst LIRS cache size   373396, 4303610 req, miss ratio 0.1130, byte miss ratio 0.1130
