result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size      138, 1041462 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size      416, 1041462 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size     1386, 1041462 req, miss ratio 0.3752, byte miss ratio 0.3752
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size     4160, 1041462 req, miss ratio 0.3690, byte miss ratio 0.3690
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size    13868, 1041462 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size    27737, 1041462 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size    55475, 1041462 req, miss ratio 0.1645, byte miss ratio 0.1645
result/tencentBlock.ns25467.oracleGeneral.zst LRU cache size   110951, 1041462 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size      138, 1041462 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size      416, 1041462 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size     1386, 1041462 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size     4160, 1041462 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size    13868, 1041462 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size    27737, 1041462 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size    55475, 1041462 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns25467.oracleGeneral.zst LIRS cache size   110951, 1041462 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns25467.oracleGeneral.zst Cacheus cache size      138, 1041462 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns25467.oracleGeneral.zst Cacheus cache size      416, 1041462 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns25467.oracleGeneral.zst Cacheus cache size     1386, 1041462 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns25467.oracleGeneral.zst Cacheus cache size     4160, 1041462 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns25467.oracleGeneral.zst Cacheus cache size    13868, 1041462 req, miss ratio 0.3261, byte miss ratio 0.3261
