result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size      413, 2696583 req, miss ratio 0.4634, byte miss ratio 0.4634
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size     1240, 2696583 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size     4134, 2696583 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size    12403, 2696583 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size    41346, 2696583 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size    82692, 2696583 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size   165384, 2696583 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns17482.oracleGeneral.zst Cacheus cache size   330768, 2696583 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size      413, 2696583 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size     1240, 2696583 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size     4134, 2696583 req, miss ratio 0.4331, byte miss ratio 0.4331
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size    12403, 2696583 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size    41346, 2696583 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size    82692, 2696583 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size   165384, 2696583 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns17482.oracleGeneral.zst LHD cache size   330768, 2696583 req, miss ratio 0.1564, byte miss ratio 0.1564
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size      413, 2696583 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size     1240, 2696583 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size     4134, 2696583 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size    12403, 2696583 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size    41346, 2696583 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size    82692, 2696583 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size   165384, 2696583 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns17482.oracleGeneral.zst LeCaR cache size   330768, 2696583 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size      413, 2696583 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size     1240, 2696583 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size     4134, 2696583 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size    12403, 2696583 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size    41346, 2696583 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size    82692, 2696583 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size   165384, 2696583 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns17482.oracleGeneral.zst clock2 cache size   330768, 2696583 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size      413, 2696583 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size     1240, 2696583 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size     4134, 2696583 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size    12403, 2696583 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size    41346, 2696583 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size    82692, 2696583 req, miss ratio 0.2747, byte miss ratio 0.2747
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size   165384, 2696583 req, miss ratio 0.1723, byte miss ratio 0.1723
result/tencentBlock.ns17482.oracleGeneral.zst S3FIFO-1 cache size   330768, 2696583 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size      413, 2696583 req, miss ratio 0.6020, byte miss ratio 0.6020
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size     1240, 2696583 req, miss ratio 0.5019, byte miss ratio 0.5019
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size     4134, 2696583 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size    12403, 2696583 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size    41346, 2696583 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size    82692, 2696583 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size   165384, 2696583 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns17482.oracleGeneral.zst FIFO cache size   330768, 2696583 req, miss ratio 0.1705, byte miss ratio 0.1705
