result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size      630, 5031567 req, miss ratio 0.5659, byte miss ratio 0.5659
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size     1891, 5031567 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size     6303, 5031567 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size    18911, 5031567 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size    63037, 5031567 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size   126074, 5031567 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size   252148, 5031567 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns9385.oracleGeneral.zst Cacheus cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size      630, 5031567 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size     1891, 5031567 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size     6303, 5031567 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size    18911, 5031567 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size    63037, 5031567 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size   126074, 5031567 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size   252148, 5031567 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns9385.oracleGeneral.zst LHD cache size   504297, 5031567 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size      630, 5031567 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size     1891, 5031567 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size     6303, 5031567 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size    18911, 5031567 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size    63037, 5031567 req, miss ratio 0.3141, byte miss ratio 0.3141
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size   126074, 5031567 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size   252148, 5031567 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns9385.oracleGeneral.zst LIRS cache size   504297, 5031567 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size      630, 5031567 req, miss ratio 0.5788, byte miss ratio 0.5788
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size     1891, 5031567 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size     6303, 5031567 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size    18911, 5031567 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size    63037, 5031567 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size   126074, 5031567 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size   252148, 5031567 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns9385.oracleGeneral.zst LRU cache size   504297, 5031567 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size      630, 5031567 req, miss ratio 0.5799, byte miss ratio 0.5799
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size     1891, 5031567 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size     6303, 5031567 req, miss ratio 0.3883, byte miss ratio 0.3883
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size    18911, 5031567 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size    63037, 5031567 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size   126074, 5031567 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size   252148, 5031567 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns9385.oracleGeneral.zst clock2 cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size      630, 5031567 req, miss ratio 0.5761, byte miss ratio 0.5761
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size     1891, 5031567 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size     6303, 5031567 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size    18911, 5031567 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size    63037, 5031567 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size   126074, 5031567 req, miss ratio 0.2839, byte miss ratio 0.2839
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size   252148, 5031567 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns9385.oracleGeneral.zst LeCaR cache size   504297, 5031567 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size      630, 5031567 req, miss ratio 0.5586, byte miss ratio 0.5586
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size     1891, 5031567 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size     6303, 5031567 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size    18911, 5031567 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size    63037, 5031567 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size   126074, 5031567 req, miss ratio 0.2735, byte miss ratio 0.2735
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size   252148, 5031567 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns9385.oracleGeneral.zst ARC cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size      630, 5031567 req, miss ratio 0.6390, byte miss ratio 0.6390
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size     1891, 5031567 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size     6303, 5031567 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size    18911, 5031567 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size    63037, 5031567 req, miss ratio 0.3299, byte miss ratio 0.3299
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size   126074, 5031567 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size   252148, 5031567 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns9385.oracleGeneral.zst FIFO cache size   504297, 5031567 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size      630, 5031567 req, miss ratio 0.5658, byte miss ratio 0.5658
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size     1891, 5031567 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size     6303, 5031567 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size    18911, 5031567 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size    63037, 5031567 req, miss ratio 0.3163, byte miss ratio 0.3163
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size   126074, 5031567 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size   252148, 5031567 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-1 cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size      630, 5031567 req, miss ratio 0.5773, byte miss ratio 0.5773
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size     1891, 5031567 req, miss ratio 0.4733, byte miss ratio 0.4733
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size     6303, 5031567 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size    18911, 5031567 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size    63037, 5031567 req, miss ratio 0.3186, byte miss ratio 0.3186
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size   126074, 5031567 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size   252148, 5031567 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns9385.oracleGeneral.zst Clock cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size      630, 5031567 req, miss ratio 0.5598, byte miss ratio 0.5598
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size     1891, 5031567 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size     6303, 5031567 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size    18911, 5031567 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size    63037, 5031567 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size   126074, 5031567 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size   252148, 5031567 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns9385.oracleGeneral.zst S3FIFO-d-1 cache size   504297, 5031567 req, miss ratio 0.1256, byte miss ratio 0.1256
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size      630, 5031567 req, miss ratio 0.6037, byte miss ratio 0.6037
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size     1891, 5031567 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size     6303, 5031567 req, miss ratio 0.3903, byte miss ratio 0.3903
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size    18911, 5031567 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size    63037, 5031567 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size   126074, 5031567 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size   252148, 5031567 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns9385.oracleGeneral.zst LRB cache size   504297, 5031567 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      630, 5031567 req, miss ratio 0.6034, byte miss ratio 0.6034
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1891, 5031567 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6303, 5031567 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    18911, 5031567 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    63037, 5031567 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   126074, 5031567 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   252148, 5031567 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns9385.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   504297, 5031567 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size      630, 5031567 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size     1891, 5031567 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size     6303, 5031567 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size    18911, 5031567 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size    63037, 5031567 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size   126074, 5031567 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size   252148, 5031567 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns9385.oracleGeneral.zst TwoQ cache size   504297, 5031567 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns9385.oracleGeneral.zst B-LRU cache size      630, 5031567 req, miss ratio 0.6090, byte miss ratio 0.6090
result/tencentBlock.ns9385.oracleGeneral.zst B-LRU cache size     1891, 5031567 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns9385.oracleGeneral.zst B-LRU cache size     6303, 5031567 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns9385.oracleGeneral.zst B-LRU cache size    18911, 5031567 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns9385.oracleGeneral.zst B-LRU cache size    63037, 5031567 req, miss ratio 0.3737, byte miss ratio 0.3737
