result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size      292, 2934635 req, miss ratio 0.5170, byte miss ratio 0.5170
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size      877, 2934635 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size     2923, 2934635 req, miss ratio 0.3374, byte miss ratio 0.3374
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size     8771, 2934635 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size    29238, 2934635 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size    58477, 2934635 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size   116955, 2934635 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns1134.oracleGeneral.zst clock2 cache size   233911, 2934635 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size      292, 2934635 req, miss ratio 0.5133, byte miss ratio 0.5133
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size      877, 2934635 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size     2923, 2934635 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size     8771, 2934635 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size    29238, 2934635 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size    58477, 2934635 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size   116955, 2934635 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns1134.oracleGeneral.zst Clock cache size   233911, 2934635 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size      292, 2934635 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size      877, 2934635 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size     2923, 2934635 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size     8771, 2934635 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size    29238, 2934635 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size    58477, 2934635 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size   116955, 2934635 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns1134.oracleGeneral.zst LeCaR cache size   233911, 2934635 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size      292, 2934635 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size      877, 2934635 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size     2923, 2934635 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size     8771, 2934635 req, miss ratio 0.2965, byte miss ratio 0.2965
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size    29238, 2934635 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size    58477, 2934635 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size   116955, 2934635 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns1134.oracleGeneral.zst LIRS cache size   233911, 2934635 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size      292, 2934635 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size      877, 2934635 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size     2923, 2934635 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size     8771, 2934635 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size    29238, 2934635 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size    58477, 2934635 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size   116955, 2934635 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns1134.oracleGeneral.zst LHD cache size   233911, 2934635 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size      292, 2934635 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size      877, 2934635 req, miss ratio 0.4160, byte miss ratio 0.4160
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size     2923, 2934635 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size     8771, 2934635 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size    29238, 2934635 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size    58477, 2934635 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size   116955, 2934635 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns1134.oracleGeneral.zst ARC cache size   233911, 2934635 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size      292, 2934635 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size      877, 2934635 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size     2923, 2934635 req, miss ratio 0.3494, byte miss ratio 0.3494
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size     8771, 2934635 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size    29238, 2934635 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size    58477, 2934635 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size   116955, 2934635 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns1134.oracleGeneral.zst LRU cache size   233911, 2934635 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size      292, 2934635 req, miss ratio 0.4914, byte miss ratio 0.4914
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size      877, 2934635 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size     2923, 2934635 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size     8771, 2934635 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size    29238, 2934635 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size    58477, 2934635 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size   116955, 2934635 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns1134.oracleGeneral.zst S3FIFO-1 cache size   233911, 2934635 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size      292, 2934635 req, miss ratio 0.6140, byte miss ratio 0.6140
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size      877, 2934635 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size     2923, 2934635 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size     8771, 2934635 req, miss ratio 0.3289, byte miss ratio 0.3289
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size    29238, 2934635 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size    58477, 2934635 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size   116955, 2934635 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns1134.oracleGeneral.zst FIFO cache size   233911, 2934635 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns1134.oracleGeneral.zst Cacheus cache size      292, 2934635 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns1134.oracleGeneral.zst Cacheus cache size      877, 2934635 req, miss ratio 0.4204, byte miss ratio 0.4204
