result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size      155, 1129018 req, miss ratio 0.2786, byte miss ratio 0.2786
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size      466, 1129018 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size     1555, 1129018 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size     4666, 1129018 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size    15555, 1129018 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size    31111, 1129018 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size    62222, 1129018 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns25640.oracleGeneral.zst ARC cache size   124444, 1129018 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size      155, 1129018 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size      466, 1129018 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size     1555, 1129018 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size     4666, 1129018 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size    15555, 1129018 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size    31111, 1129018 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size    62222, 1129018 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns25640.oracleGeneral.zst FIFO cache size   124444, 1129018 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size      155, 1129018 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size      466, 1129018 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size     1555, 1129018 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size     4666, 1129018 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size    15555, 1129018 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size    31111, 1129018 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size    62222, 1129018 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns25640.oracleGeneral.zst LRU cache size   124444, 1129018 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns25640.oracleGeneral.zst LeCaR cache size      155, 1129018 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns25640.oracleGeneral.zst LeCaR cache size      466, 1129018 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns25640.oracleGeneral.zst LeCaR cache size     1555, 1129018 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns25640.oracleGeneral.zst LeCaR cache size     4666, 1129018 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns25640.oracleGeneral.zst LeCaR cache size    15555, 1129018 req, miss ratio 0.1845, byte miss ratio 0.1845
