result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size      489, 544224840 req, miss ratio 0.7285, byte miss ratio 0.7285
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size     1467, 544224840 req, miss ratio 0.6454, byte miss ratio 0.6454
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size     4891, 544224840 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size    14674, 544224840 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size    48913, 544224840 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size    97827, 544224840 req, miss ratio 0.0323, byte miss ratio 0.0323
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size   195654, 544224840 req, miss ratio 0.0037, byte miss ratio 0.0037
result/tencentBlock.ns1488.oracleGeneral.zst Clock cache size   391309, 544224840 req, miss ratio 0.0010, byte miss ratio 0.0010
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size      489, 544224840 req, miss ratio 0.6276, byte miss ratio 0.6276
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size     1467, 544224840 req, miss ratio 0.5724, byte miss ratio 0.5724
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size     4891, 544224840 req, miss ratio 0.4319, byte miss ratio 0.4319
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size    14674, 544224840 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size    48913, 544224840 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size    97827, 544224840 req, miss ratio 0.0315, byte miss ratio 0.0315
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size   195654, 544224840 req, miss ratio 0.0037, byte miss ratio 0.0037
result/tencentBlock.ns1488.oracleGeneral.zst LHD cache size   391309, 544224840 req, miss ratio 0.0011, byte miss ratio 0.0011
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size      489, 544224840 req, miss ratio 0.6606, byte miss ratio 0.6606
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size     1467, 544224840 req, miss ratio 0.6455, byte miss ratio 0.6455
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size     4891, 544224840 req, miss ratio 0.5780, byte miss ratio 0.5780
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size    14674, 544224840 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size    48913, 544224840 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size    97827, 544224840 req, miss ratio 0.0310, byte miss ratio 0.0310
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size   195654, 544224840 req, miss ratio 0.0035, byte miss ratio 0.0035
result/tencentBlock.ns1488.oracleGeneral.zst LeCaR cache size   391309, 544224840 req, miss ratio 0.0010, byte miss ratio 0.0010
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size      489, 544224840 req, miss ratio 0.6404, byte miss ratio 0.6404
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size     1467, 544224840 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size     4891, 544224840 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size    14674, 544224840 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size    48913, 544224840 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size    97827, 544224840 req, miss ratio 0.0324, byte miss ratio 0.0324
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size   195654, 544224840 req, miss ratio 0.0038, byte miss ratio 0.0038
result/tencentBlock.ns1488.oracleGeneral.zst Cacheus cache size   391309, 544224840 req, miss ratio 0.0010, byte miss ratio 0.0010
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size      489, 544224840 req, miss ratio 0.7572, byte miss ratio 0.7572
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size     1467, 544224840 req, miss ratio 0.6477, byte miss ratio 0.6477
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size     4891, 544224840 req, miss ratio 0.5797, byte miss ratio 0.5797
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size    14674, 544224840 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size    48913, 544224840 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size    97827, 544224840 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size   195654, 544224840 req, miss ratio 0.0038, byte miss ratio 0.0038
result/tencentBlock.ns1488.oracleGeneral.zst LRU cache size   391309, 544224840 req, miss ratio 0.0010, byte miss ratio 0.0010
result/tencentBlock.ns1488.oracleGeneral.zst clock2 cache size      489, 544224840 req, miss ratio 0.6944, byte miss ratio 0.6944
result/tencentBlock.ns1488.oracleGeneral.zst clock2 cache size     1467, 544224840 req, miss ratio 0.6435, byte miss ratio 0.6435
