result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size      241, 2499704 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size      724, 2499704 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size     2415, 2499704 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size     7247, 2499704 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size    24159, 2499704 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size    48318, 2499704 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size    96636, 2499704 req, miss ratio 0.1012, byte miss ratio 0.1012
result/tencentBlock.ns15885.oracleGeneral.zst LeCaR cache size   193273, 2499704 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size      241, 2499704 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size      724, 2499704 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size     2415, 2499704 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size     7247, 2499704 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size    24159, 2499704 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size    48318, 2499704 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns15885.oracleGeneral.zst LIRS cache size    96636, 2499704 req, miss ratio 0.1094, byte miss ratio 0.1094
