result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size      817, 6566696 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size     2451, 6566696 req, miss ratio 0.4241, byte miss ratio 0.4241
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size     8172, 6566696 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size    24516, 6566696 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size    81722, 6566696 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size   163445, 6566696 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size   326890, 6566696 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns17559.oracleGeneral.zst LeCaR cache size   653781, 6566696 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size      817, 6566696 req, miss ratio 0.5157, byte miss ratio 0.5157
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size     2451, 6566696 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size     8172, 6566696 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size    24516, 6566696 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size    81722, 6566696 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size   163445, 6566696 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size   326890, 6566696 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns17559.oracleGeneral.zst Clock cache size   653781, 6566696 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size      817, 6566696 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size     2451, 6566696 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size     8172, 6566696 req, miss ratio 0.3416, byte miss ratio 0.3416
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size    24516, 6566696 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size    81722, 6566696 req, miss ratio 0.2422, byte miss ratio 0.2422
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size   163445, 6566696 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size   326890, 6566696 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns17559.oracleGeneral.zst S3FIFO-1 cache size   653781, 6566696 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size      817, 6566696 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size     2451, 6566696 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size     8172, 6566696 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size    24516, 6566696 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size    81722, 6566696 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size   163445, 6566696 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size   326890, 6566696 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns17559.oracleGeneral.zst LHD cache size   653781, 6566696 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size      817, 6566696 req, miss ratio 0.6040, byte miss ratio 0.6040
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size     2451, 6566696 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size     8172, 6566696 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size    24516, 6566696 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size    81722, 6566696 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size   163445, 6566696 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size   326890, 6566696 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns17559.oracleGeneral.zst FIFO cache size   653781, 6566696 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size      817, 6566696 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size     2451, 6566696 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size     8172, 6566696 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size    24516, 6566696 req, miss ratio 0.3076, byte miss ratio 0.3076
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size    81722, 6566696 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size   163445, 6566696 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size   326890, 6566696 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns17559.oracleGeneral.zst LIRS cache size   653781, 6566696 req, miss ratio 0.1275, byte miss ratio 0.1275
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size      817, 6566696 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size     2451, 6566696 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size     8172, 6566696 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size    24516, 6566696 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size    81722, 6566696 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size   163445, 6566696 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size   326890, 6566696 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns17559.oracleGeneral.zst ARC cache size   653781, 6566696 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size      817, 6566696 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size     2451, 6566696 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size     8172, 6566696 req, miss ratio 0.3585, byte miss ratio 0.3585
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size    24516, 6566696 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size    81722, 6566696 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size   163445, 6566696 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size   326890, 6566696 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns17559.oracleGeneral.zst clock2 cache size   653781, 6566696 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns17559.oracleGeneral.zst Cacheus cache size      817, 6566696 req, miss ratio 0.4977, byte miss ratio 0.4977
