result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size      316, 4572411 req, miss ratio 0.6011, byte miss ratio 0.6011
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size      949, 4572411 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size     3166, 4572411 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size     9499, 4572411 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size    31665, 4572411 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size    63330, 4572411 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size   126660, 4572411 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns7775.oracleGeneral.zst LeCaR cache size   253321, 4572411 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size      316, 4572411 req, miss ratio 0.6102, byte miss ratio 0.6102
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size      949, 4572411 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size     3166, 4572411 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size     9499, 4572411 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size    31665, 4572411 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size    63330, 4572411 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size   126660, 4572411 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns7775.oracleGeneral.zst LRU cache size   253321, 4572411 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size      316, 4572411 req, miss ratio 0.6385, byte miss ratio 0.6385
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size      949, 4572411 req, miss ratio 0.5532, byte miss ratio 0.5532
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size     3166, 4572411 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size     9499, 4572411 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size    31665, 4572411 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size    63330, 4572411 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size   126660, 4572411 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns7775.oracleGeneral.zst FIFO cache size   253321, 4572411 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size      316, 4572411 req, miss ratio 0.5984, byte miss ratio 0.5984
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size      949, 4572411 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size     3166, 4572411 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size     9499, 4572411 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size    31665, 4572411 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size    63330, 4572411 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size   126660, 4572411 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns7775.oracleGeneral.zst clock2 cache size   253321, 4572411 req, miss ratio 0.0702, byte miss ratio 0.0702
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size      316, 4572411 req, miss ratio 0.5490, byte miss ratio 0.5490
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size      949, 4572411 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size     3166, 4572411 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size     9499, 4572411 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size    31665, 4572411 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size    63330, 4572411 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size   126660, 4572411 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns7775.oracleGeneral.zst ARC cache size   253321, 4572411 req, miss ratio 0.0702, byte miss ratio 0.0702
result/tencentBlock.ns7775.oracleGeneral.zst LIRS cache size      316, 4572411 req, miss ratio 0.5534, byte miss ratio 0.5534
result/tencentBlock.ns7775.oracleGeneral.zst LIRS cache size      949, 4572411 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns7775.oracleGeneral.zst LIRS cache size     3166, 4572411 req, miss ratio 0.3786, byte miss ratio 0.3786
