result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size      448, 4388495 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size     1344, 4388495 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size     4482, 4388495 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size    13447, 4388495 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size    44825, 4388495 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size    89651, 4388495 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size   179303, 4388495 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns15325.oracleGeneral.zst ARC cache size   358606, 4388495 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size      448, 4388495 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size     1344, 4388495 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size     4482, 4388495 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size    13447, 4388495 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size    44825, 4388495 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size    89651, 4388495 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size   179303, 4388495 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns15325.oracleGeneral.zst LeCaR cache size   358606, 4388495 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size      448, 4388495 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size     1344, 4388495 req, miss ratio 0.4662, byte miss ratio 0.4662
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size     4482, 4388495 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size    13447, 4388495 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size    44825, 4388495 req, miss ratio 0.1963, byte miss ratio 0.1963
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size    89651, 4388495 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size   179303, 4388495 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns15325.oracleGeneral.zst Clock cache size   358606, 4388495 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size      448, 4388495 req, miss ratio 0.5683, byte miss ratio 0.5683
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size     1344, 4388495 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size     4482, 4388495 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size    13447, 4388495 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size    44825, 4388495 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size    89651, 4388495 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size   179303, 4388495 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns15325.oracleGeneral.zst LIRS cache size   358606, 4388495 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size      448, 4388495 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size     1344, 4388495 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size     4482, 4388495 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size    13447, 4388495 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size    44825, 4388495 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size    89651, 4388495 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size   179303, 4388495 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns15325.oracleGeneral.zst LHD cache size   358606, 4388495 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size      448, 4388495 req, miss ratio 0.6139, byte miss ratio 0.6139
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size     1344, 4388495 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size     4482, 4388495 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size    13447, 4388495 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size    44825, 4388495 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size    89651, 4388495 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size   179303, 4388495 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns15325.oracleGeneral.zst FIFO cache size   358606, 4388495 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size      448, 4388495 req, miss ratio 0.5522, byte miss ratio 0.5522
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size     1344, 4388495 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size     4482, 4388495 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size    13447, 4388495 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size    44825, 4388495 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size    89651, 4388495 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size   179303, 4388495 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns15325.oracleGeneral.zst clock2 cache size   358606, 4388495 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size      448, 4388495 req, miss ratio 0.5359, byte miss ratio 0.5359
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size     1344, 4388495 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size     4482, 4388495 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size    13447, 4388495 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size    44825, 4388495 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size    89651, 4388495 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns15325.oracleGeneral.zst Cacheus cache size   179303, 4388495 req, miss ratio 0.1054, byte miss ratio 0.1054
