result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size      147, 1399249 req, miss ratio 0.5788, byte miss ratio 0.5788
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size      441, 1399249 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size     1473, 1399249 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size     4419, 1399249 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size    14730, 1399249 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size    29461, 1399249 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size    58922, 1399249 req, miss ratio 0.3636, byte miss ratio 0.3636
result/tencentBlock.ns21970.oracleGeneral.zst clock2 cache size   117845, 1399249 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size      147, 1399249 req, miss ratio 0.5560, byte miss ratio 0.5560
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size      441, 1399249 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size     1473, 1399249 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size     4419, 1399249 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size    14730, 1399249 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size    29461, 1399249 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size    58922, 1399249 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns21970.oracleGeneral.zst ARC cache size   117845, 1399249 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size      147, 1399249 req, miss ratio 0.6114, byte miss ratio 0.6114
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size      441, 1399249 req, miss ratio 0.5816, byte miss ratio 0.5816
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size     1473, 1399249 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size     4419, 1399249 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size    14730, 1399249 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size    29461, 1399249 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size    58922, 1399249 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns21970.oracleGeneral.zst LIRS cache size   117845, 1399249 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns21970.oracleGeneral.zst Clock cache size      147, 1399249 req, miss ratio 0.5798, byte miss ratio 0.5798
result/tencentBlock.ns21970.oracleGeneral.zst Clock cache size      441, 1399249 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns21970.oracleGeneral.zst Clock cache size     1473, 1399249 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns21970.oracleGeneral.zst Clock cache size     4419, 1399249 req, miss ratio 0.5314, byte miss ratio 0.5314
