result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size      126, 1292109 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size      380, 1292109 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size     1269, 1292109 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size     3808, 1292109 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size    12696, 1292109 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size    25392, 1292109 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size    50785, 1292109 req, miss ratio 0.1789, byte miss ratio 0.1789
result/tencentBlock.ns14963.oracleGeneral.zst LeCaR cache size   101570, 1292109 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size      126, 1292109 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size      380, 1292109 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size     1269, 1292109 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size     3808, 1292109 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size    12696, 1292109 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size    25392, 1292109 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size    50785, 1292109 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns14963.oracleGeneral.zst ARC cache size   101570, 1292109 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size      126, 1292109 req, miss ratio 0.5091, byte miss ratio 0.5091
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size      380, 1292109 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size     1269, 1292109 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size     3808, 1292109 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size    12696, 1292109 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size    25392, 1292109 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size    50785, 1292109 req, miss ratio 0.2259, byte miss ratio 0.2259
result/tencentBlock.ns14963.oracleGeneral.zst FIFO cache size   101570, 1292109 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns14963.oracleGeneral.zst Clock cache size      126, 1292109 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns14963.oracleGeneral.zst Clock cache size      380, 1292109 req, miss ratio 0.4213, byte miss ratio 0.4213
