result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size      145, 1363213 req, miss ratio 0.5980, byte miss ratio 0.5980
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size      436, 1363213 req, miss ratio 0.5702, byte miss ratio 0.5702
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size     1453, 1363213 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size     4360, 1363213 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size    14534, 1363213 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size    29068, 1363213 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size    58136, 1363213 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns21766.oracleGeneral.zst LHD cache size   116272, 1363213 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size      145, 1363213 req, miss ratio 0.6097, byte miss ratio 0.6097
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size      436, 1363213 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size     1453, 1363213 req, miss ratio 0.5615, byte miss ratio 0.5615
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size     4360, 1363213 req, miss ratio 0.5527, byte miss ratio 0.5527
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size    14534, 1363213 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size    29068, 1363213 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size    58136, 1363213 req, miss ratio 0.3243, byte miss ratio 0.3243
result/tencentBlock.ns21766.oracleGeneral.zst LRU cache size   116272, 1363213 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size      145, 1363213 req, miss ratio 0.6315, byte miss ratio 0.6315
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size      436, 1363213 req, miss ratio 0.6048, byte miss ratio 0.6048
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size     1453, 1363213 req, miss ratio 0.5535, byte miss ratio 0.5535
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size     4360, 1363213 req, miss ratio 0.5416, byte miss ratio 0.5416
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size    14534, 1363213 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size    29068, 1363213 req, miss ratio 0.4019, byte miss ratio 0.4019
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size    58136, 1363213 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns21766.oracleGeneral.zst LIRS cache size   116272, 1363213 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size      145, 1363213 req, miss ratio 0.6773, byte miss ratio 0.6773
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size      436, 1363213 req, miss ratio 0.6096, byte miss ratio 0.6096
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size     1453, 1363213 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size     4360, 1363213 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size    14534, 1363213 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size    29068, 1363213 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size    58136, 1363213 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns21766.oracleGeneral.zst FIFO cache size   116272, 1363213 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size      145, 1363213 req, miss ratio 0.5794, byte miss ratio 0.5794
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size      436, 1363213 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size     1453, 1363213 req, miss ratio 0.5497, byte miss ratio 0.5497
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size     4360, 1363213 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size    14534, 1363213 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size    29068, 1363213 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size    58136, 1363213 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-1 cache size   116272, 1363213 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size      145, 1363213 req, miss ratio 0.6057, byte miss ratio 0.6057
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size      436, 1363213 req, miss ratio 0.5699, byte miss ratio 0.5699
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size     1453, 1363213 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size     4360, 1363213 req, miss ratio 0.5530, byte miss ratio 0.5530
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size    14534, 1363213 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size    29068, 1363213 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size    58136, 1363213 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns21766.oracleGeneral.zst clock2 cache size   116272, 1363213 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size      145, 1363213 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size      436, 1363213 req, miss ratio 0.5704, byte miss ratio 0.5704
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size     1453, 1363213 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size     4360, 1363213 req, miss ratio 0.5528, byte miss ratio 0.5528
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size    14534, 1363213 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size    29068, 1363213 req, miss ratio 0.4509, byte miss ratio 0.4509
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size    58136, 1363213 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns21766.oracleGeneral.zst Clock cache size   116272, 1363213 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size      145, 1363213 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size      436, 1363213 req, miss ratio 0.5641, byte miss ratio 0.5641
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size     1453, 1363213 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size     4360, 1363213 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size    14534, 1363213 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size    29068, 1363213 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size    58136, 1363213 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns21766.oracleGeneral.zst ARC cache size   116272, 1363213 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size      145, 1363213 req, miss ratio 0.6024, byte miss ratio 0.6024
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size      436, 1363213 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size     1453, 1363213 req, miss ratio 0.5603, byte miss ratio 0.5603
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size     4360, 1363213 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size    14534, 1363213 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size    29068, 1363213 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size    58136, 1363213 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns21766.oracleGeneral.zst LeCaR cache size   116272, 1363213 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size      145, 1363213 req, miss ratio 0.5793, byte miss ratio 0.5793
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size      436, 1363213 req, miss ratio 0.5646, byte miss ratio 0.5646
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size     1453, 1363213 req, miss ratio 0.5534, byte miss ratio 0.5534
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size     4360, 1363213 req, miss ratio 0.5422, byte miss ratio 0.5422
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size    14534, 1363213 req, miss ratio 0.4900, byte miss ratio 0.4900
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size    29068, 1363213 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size    58136, 1363213 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns21766.oracleGeneral.zst Cacheus cache size   116272, 1363213 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size      145, 1363213 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size      436, 1363213 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size     1453, 1363213 req, miss ratio 0.5496, byte miss ratio 0.5496
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size     4360, 1363213 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size    14534, 1363213 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size    29068, 1363213 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size    58136, 1363213 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns21766.oracleGeneral.zst S3FIFO-d-1 cache size   116272, 1363213 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns21766.oracleGeneral.zst LRB cache size      145, 1363213 req, miss ratio 0.6619, byte miss ratio 0.6619
