result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size      229, 1375266 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size      687, 1375266 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size     2290, 1375266 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size     6870, 1375266 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size    22902, 1375266 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size    45805, 1375266 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size    91611, 1375266 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns21949.oracleGeneral.zst LeCaR cache size   183223, 1375266 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size      229, 1375266 req, miss ratio 0.5328, byte miss ratio 0.5328
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size      687, 1375266 req, miss ratio 0.4904, byte miss ratio 0.4904
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size     2290, 1375266 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size     6870, 1375266 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size    22902, 1375266 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size    45805, 1375266 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size    91611, 1375266 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns21949.oracleGeneral.zst LIRS cache size   183223, 1375266 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size      229, 1375266 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size      687, 1375266 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size     2290, 1375266 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size     6870, 1375266 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size    22902, 1375266 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size    45805, 1375266 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size    91611, 1375266 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns21949.oracleGeneral.zst Clock cache size   183223, 1375266 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size      229, 1375266 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size      687, 1375266 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size     2290, 1375266 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size     6870, 1375266 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size    22902, 1375266 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size    45805, 1375266 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size    91611, 1375266 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-1 cache size   183223, 1375266 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size      229, 1375266 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size      687, 1375266 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size     2290, 1375266 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size     6870, 1375266 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size    22902, 1375266 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size    45805, 1375266 req, miss ratio 0.3544, byte miss ratio 0.3544
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size    91611, 1375266 req, miss ratio 0.2116, byte miss ratio 0.2116
result/tencentBlock.ns21949.oracleGeneral.zst LHD cache size   183223, 1375266 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size      229, 1375266 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size      687, 1375266 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size     2290, 1375266 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size     6870, 1375266 req, miss ratio 0.4533, byte miss ratio 0.4533
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size    22902, 1375266 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size    45805, 1375266 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size    91611, 1375266 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns21949.oracleGeneral.zst Cacheus cache size   183223, 1375266 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size      229, 1375266 req, miss ratio 0.5236, byte miss ratio 0.5236
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size      687, 1375266 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size     2290, 1375266 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size     6870, 1375266 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size    22902, 1375266 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size    45805, 1375266 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size    91611, 1375266 req, miss ratio 0.2560, byte miss ratio 0.2560
result/tencentBlock.ns21949.oracleGeneral.zst FIFO cache size   183223, 1375266 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size      229, 1375266 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size      687, 1375266 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size     2290, 1375266 req, miss ratio 0.4540, byte miss ratio 0.4540
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size     6870, 1375266 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size    22902, 1375266 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size    45805, 1375266 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size    91611, 1375266 req, miss ratio 0.2096, byte miss ratio 0.2096
result/tencentBlock.ns21949.oracleGeneral.zst ARC cache size   183223, 1375266 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size      229, 1375266 req, miss ratio 0.4662, byte miss ratio 0.4662
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size      687, 1375266 req, miss ratio 0.4562, byte miss ratio 0.4562
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size     2290, 1375266 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size     6870, 1375266 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size    22902, 1375266 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size    45805, 1375266 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size    91611, 1375266 req, miss ratio 0.2449, byte miss ratio 0.2449
result/tencentBlock.ns21949.oracleGeneral.zst clock2 cache size   183223, 1375266 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size      229, 1375266 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size      687, 1375266 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size     2290, 1375266 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size     6870, 1375266 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size    22902, 1375266 req, miss ratio 0.4097, byte miss ratio 0.4097
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size    45805, 1375266 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size    91611, 1375266 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns21949.oracleGeneral.zst LRU cache size   183223, 1375266 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size      229, 1375266 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size      687, 1375266 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size     2290, 1375266 req, miss ratio 0.4538, byte miss ratio 0.4538
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size     6870, 1375266 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size    22902, 1375266 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size    45805, 1375266 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size    91611, 1375266 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns21949.oracleGeneral.zst S3FIFO-d-1 cache size   183223, 1375266 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size      229, 1375266 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size      687, 1375266 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size     2290, 1375266 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size     6870, 1375266 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size    22902, 1375266 req, miss ratio 0.3633, byte miss ratio 0.3633
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size    45805, 1375266 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size    91611, 1375266 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns21949.oracleGeneral.zst LRB cache size   183223, 1375266 req, miss ratio 0.1669, byte miss ratio 0.1669
result/tencentBlock.ns21949.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      229, 1375266 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns21949.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      687, 1375266 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns21949.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2290, 1375266 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns21949.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6870, 1375266 req, miss ratio 0.4527, byte miss ratio 0.4527
result/tencentBlock.ns21949.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    22902, 1375266 req, miss ratio 0.4368, byte miss ratio 0.4368
