result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size      368, 6066961 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size     1104, 6066961 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size     3681, 6066961 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size    11044, 6066961 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size    36815, 6066961 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size    73631, 6066961 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size   147263, 6066961 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns5457.oracleGeneral.zst S3FIFO-1 cache size   294526, 6066961 req, miss ratio 0.0615, byte miss ratio 0.0615
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size      368, 6066961 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size     1104, 6066961 req, miss ratio 0.3208, byte miss ratio 0.3208
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size     3681, 6066961 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size    11044, 6066961 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size    36815, 6066961 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size    73631, 6066961 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size   147263, 6066961 req, miss ratio 0.0792, byte miss ratio 0.0792
result/tencentBlock.ns5457.oracleGeneral.zst LHD cache size   294526, 6066961 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size      368, 6066961 req, miss ratio 0.3701, byte miss ratio 0.3701
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size     1104, 6066961 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size     3681, 6066961 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size    11044, 6066961 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size    36815, 6066961 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size    73631, 6066961 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size   147263, 6066961 req, miss ratio 0.0791, byte miss ratio 0.0791
result/tencentBlock.ns5457.oracleGeneral.zst LeCaR cache size   294526, 6066961 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns5457.oracleGeneral.zst LRU cache size      368, 6066961 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns5457.oracleGeneral.zst LRU cache size     1104, 6066961 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns5457.oracleGeneral.zst LRU cache size     3681, 6066961 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns5457.oracleGeneral.zst LRU cache size    11044, 6066961 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns5457.oracleGeneral.zst LRU cache size    36815, 6066961 req, miss ratio 0.1626, byte miss ratio 0.1626
