result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size      210, 1229267 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size      630, 1229267 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size     2103, 1229267 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size     6309, 1229267 req, miss ratio 0.3723, byte miss ratio 0.3723
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size    21030, 1229267 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size    42061, 1229267 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size    84123, 1229267 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns22672.oracleGeneral.zst clock2 cache size   168246, 1229267 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size      210, 1229267 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size      630, 1229267 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size     2103, 1229267 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size     6309, 1229267 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size    21030, 1229267 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size    42061, 1229267 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size    84123, 1229267 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns22672.oracleGeneral.zst LeCaR cache size   168246, 1229267 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size      210, 1229267 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size      630, 1229267 req, miss ratio 0.3749, byte miss ratio 0.3749
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size     2103, 1229267 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size     6309, 1229267 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size    21030, 1229267 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size    42061, 1229267 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size    84123, 1229267 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns22672.oracleGeneral.zst LRU cache size   168246, 1229267 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size      210, 1229267 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size      630, 1229267 req, miss ratio 0.3741, byte miss ratio 0.3741
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size     2103, 1229267 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size     6309, 1229267 req, miss ratio 0.3702, byte miss ratio 0.3702
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size    21030, 1229267 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size    42061, 1229267 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size    84123, 1229267 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns22672.oracleGeneral.zst Cacheus cache size   168246, 1229267 req, miss ratio 0.1733, byte miss ratio 0.1733
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size      210, 1229267 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size      630, 1229267 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size     2103, 1229267 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size     6309, 1229267 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size    21030, 1229267 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size    42061, 1229267 req, miss ratio 0.2497, byte miss ratio 0.2497
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size    84123, 1229267 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns22672.oracleGeneral.zst LIRS cache size   168246, 1229267 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size      210, 1229267 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size      630, 1229267 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size     2103, 1229267 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size     6309, 1229267 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size    21030, 1229267 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size    42061, 1229267 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size    84123, 1229267 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns22672.oracleGeneral.zst LHD cache size   168246, 1229267 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size      210, 1229267 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size      630, 1229267 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size     2103, 1229267 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size     6309, 1229267 req, miss ratio 0.3700, byte miss ratio 0.3700
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size    21030, 1229267 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size    42061, 1229267 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns22672.oracleGeneral.zst ARC cache size    84123, 1229267 req, miss ratio 0.1841, byte miss ratio 0.1841
