result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size      160, 1235735 req, miss ratio 0.6170, byte miss ratio 0.6170
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size      480, 1235735 req, miss ratio 0.5826, byte miss ratio 0.5826
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size     1600, 1235735 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size     4800, 1235735 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size    16000, 1235735 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size    32001, 1235735 req, miss ratio 0.4249, byte miss ratio 0.4249
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size    64002, 1235735 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns11375.oracleGeneral.zst LIRS cache size   128005, 1235735 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size      160, 1235735 req, miss ratio 0.5584, byte miss ratio 0.5584
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size      480, 1235735 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size     1600, 1235735 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size     4800, 1235735 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size    16000, 1235735 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size    32001, 1235735 req, miss ratio 0.4246, byte miss ratio 0.4246
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size    64002, 1235735 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns11375.oracleGeneral.zst S3FIFO-1 cache size   128005, 1235735 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size      160, 1235735 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size      480, 1235735 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size     1600, 1235735 req, miss ratio 0.5213, byte miss ratio 0.5213
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size     4800, 1235735 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size    16000, 1235735 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns11375.oracleGeneral.zst LeCaR cache size    32001, 1235735 req, miss ratio 0.4309, byte miss ratio 0.4309
