result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size      672, 3857561 req, miss ratio 0.5910, byte miss ratio 0.5910
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size     2016, 3857561 req, miss ratio 0.5666, byte miss ratio 0.5666
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size     6722, 3857561 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size    20166, 3857561 req, miss ratio 0.4462, byte miss ratio 0.4462
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size    67221, 3857561 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size   134443, 3857561 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size   268886, 3857561 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns14795.oracleGeneral.zst Clock cache size   537773, 3857561 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size      672, 3857561 req, miss ratio 0.5868, byte miss ratio 0.5868
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size     2016, 3857561 req, miss ratio 0.5657, byte miss ratio 0.5657
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size     6722, 3857561 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size    20166, 3857561 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size    67221, 3857561 req, miss ratio 0.3254, byte miss ratio 0.3254
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size   134443, 3857561 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size   268886, 3857561 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns14795.oracleGeneral.zst clock2 cache size   537773, 3857561 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size      672, 3857561 req, miss ratio 0.6726, byte miss ratio 0.6726
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size     2016, 3857561 req, miss ratio 0.5991, byte miss ratio 0.5991
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size     6722, 3857561 req, miss ratio 0.5517, byte miss ratio 0.5517
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size    20166, 3857561 req, miss ratio 0.4801, byte miss ratio 0.4801
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size    67221, 3857561 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size   134443, 3857561 req, miss ratio 0.2705, byte miss ratio 0.2705
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size   268886, 3857561 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns14795.oracleGeneral.zst FIFO cache size   537773, 3857561 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size      672, 3857561 req, miss ratio 0.5804, byte miss ratio 0.5804
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size     2016, 3857561 req, miss ratio 0.5410, byte miss ratio 0.5410
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size     6722, 3857561 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size    20166, 3857561 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size    67221, 3857561 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size   134443, 3857561 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns14795.oracleGeneral.zst ARC cache size   268886, 3857561 req, miss ratio 0.1816, byte miss ratio 0.1816
