result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size      630, 3272544 req, miss ratio 0.4828, byte miss ratio 0.4828
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size     1890, 3272544 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size     6302, 3272544 req, miss ratio 0.4633, byte miss ratio 0.4633
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size    18906, 3272544 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size    63021, 3272544 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size   126042, 3272544 req, miss ratio 0.2897, byte miss ratio 0.2897
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size   252085, 3272544 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns7743.oracleGeneral.zst S3FIFO-1 cache size   504171, 3272544 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size      630, 3272544 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size     1890, 3272544 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size     6302, 3272544 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size    18906, 3272544 req, miss ratio 0.4480, byte miss ratio 0.4480
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size    63021, 3272544 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size   126042, 3272544 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size   252085, 3272544 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns7743.oracleGeneral.zst FIFO cache size   504171, 3272544 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size      630, 3272544 req, miss ratio 0.5008, byte miss ratio 0.5008
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size     1890, 3272544 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size     6302, 3272544 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size    18906, 3272544 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size    63021, 3272544 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size   126042, 3272544 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size   252085, 3272544 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns7743.oracleGeneral.zst LHD cache size   504171, 3272544 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size      630, 3272544 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size     1890, 3272544 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size     6302, 3272544 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size    18906, 3272544 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size    63021, 3272544 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size   126042, 3272544 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size   252085, 3272544 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns7743.oracleGeneral.zst LRU cache size   504171, 3272544 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size      630, 3272544 req, miss ratio 0.5451, byte miss ratio 0.5451
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size     1890, 3272544 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size     6302, 3272544 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size    18906, 3272544 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size    63021, 3272544 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size   126042, 3272544 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size   252085, 3272544 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns7743.oracleGeneral.zst LIRS cache size   504171, 3272544 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size      630, 3272544 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size     1890, 3272544 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size     6302, 3272544 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size    18906, 3272544 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size    63021, 3272544 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size   126042, 3272544 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size   252085, 3272544 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns7743.oracleGeneral.zst Cacheus cache size   504171, 3272544 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size      630, 3272544 req, miss ratio 0.4975, byte miss ratio 0.4975
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size     1890, 3272544 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size     6302, 3272544 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size    18906, 3272544 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size    63021, 3272544 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size   126042, 3272544 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size   252085, 3272544 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns7743.oracleGeneral.zst LeCaR cache size   504171, 3272544 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size      630, 3272544 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size     1890, 3272544 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size     6302, 3272544 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size    18906, 3272544 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size    63021, 3272544 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size   126042, 3272544 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size   252085, 3272544 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns7743.oracleGeneral.zst Clock cache size   504171, 3272544 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns7743.oracleGeneral.zst clock2 cache size      630, 3272544 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns7743.oracleGeneral.zst clock2 cache size     1890, 3272544 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns7743.oracleGeneral.zst clock2 cache size     6302, 3272544 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns7743.oracleGeneral.zst clock2 cache size    18906, 3272544 req, miss ratio 0.4482, byte miss ratio 0.4482
