result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size      144, 1234663 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size      434, 1234663 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size     1449, 1234663 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size     4348, 1234663 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size    14494, 1234663 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size    28989, 1234663 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size    57978, 1234663 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns4064.oracleGeneral.zst S3FIFO-1 cache size   115956, 1234663 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size      144, 1234663 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size      434, 1234663 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size     1449, 1234663 req, miss ratio 0.4724, byte miss ratio 0.4724
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size     4348, 1234663 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size    14494, 1234663 req, miss ratio 0.4475, byte miss ratio 0.4475
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size    28989, 1234663 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size    57978, 1234663 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns4064.oracleGeneral.zst Cacheus cache size   115956, 1234663 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size      144, 1234663 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size      434, 1234663 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size     1449, 1234663 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size     4348, 1234663 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size    14494, 1234663 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size    28989, 1234663 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size    57978, 1234663 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns4064.oracleGeneral.zst ARC cache size   115956, 1234663 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size      144, 1234663 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size      434, 1234663 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size     1449, 1234663 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size     4348, 1234663 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size    14494, 1234663 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size    28989, 1234663 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size    57978, 1234663 req, miss ratio 0.2972, byte miss ratio 0.2972
result/tencentBlock.ns4064.oracleGeneral.zst LHD cache size   115956, 1234663 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size      144, 1234663 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size      434, 1234663 req, miss ratio 0.4826, byte miss ratio 0.4826
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size     1449, 1234663 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size     4348, 1234663 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size    14494, 1234663 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size    28989, 1234663 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size    57978, 1234663 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns4064.oracleGeneral.zst Clock cache size   115956, 1234663 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns4064.oracleGeneral.zst clock2 cache size      144, 1234663 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns4064.oracleGeneral.zst clock2 cache size      434, 1234663 req, miss ratio 0.4833, byte miss ratio 0.4833
