result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size      149, 1423083 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size      447, 1423083 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size     1491, 1423083 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size     4475, 1423083 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size    14919, 1423083 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size    29839, 1423083 req, miss ratio 0.3595, byte miss ratio 0.3595
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size    59678, 1423083 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns22547.oracleGeneral.zst Cacheus cache size   119356, 1423083 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size      149, 1423083 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size      447, 1423083 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size     1491, 1423083 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size     4475, 1423083 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size    14919, 1423083 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size    29839, 1423083 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size    59678, 1423083 req, miss ratio 0.2750, byte miss ratio 0.2750
result/tencentBlock.ns22547.oracleGeneral.zst FIFO cache size   119356, 1423083 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size      149, 1423083 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size      447, 1423083 req, miss ratio 0.4743, byte miss ratio 0.4743
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size     1491, 1423083 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size     4475, 1423083 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size    14919, 1423083 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size    29839, 1423083 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size    59678, 1423083 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-1 cache size   119356, 1423083 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size      149, 1423083 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size      447, 1423083 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size     1491, 1423083 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size     4475, 1423083 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size    14919, 1423083 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size    29839, 1423083 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size    59678, 1423083 req, miss ratio 0.2650, byte miss ratio 0.2650
result/tencentBlock.ns22547.oracleGeneral.zst LHD cache size   119356, 1423083 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size      149, 1423083 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size      447, 1423083 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size     1491, 1423083 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size     4475, 1423083 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size    14919, 1423083 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size    29839, 1423083 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size    59678, 1423083 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns22547.oracleGeneral.zst ARC cache size   119356, 1423083 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size      149, 1423083 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size      447, 1423083 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size     1491, 1423083 req, miss ratio 0.4681, byte miss ratio 0.4681
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size     4475, 1423083 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size    14919, 1423083 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size    29839, 1423083 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size    59678, 1423083 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns22547.oracleGeneral.zst clock2 cache size   119356, 1423083 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size      149, 1423083 req, miss ratio 0.5212, byte miss ratio 0.5212
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size      447, 1423083 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size     1491, 1423083 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size     4475, 1423083 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size    14919, 1423083 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size    29839, 1423083 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size    59678, 1423083 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns22547.oracleGeneral.zst LeCaR cache size   119356, 1423083 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size      149, 1423083 req, miss ratio 0.5269, byte miss ratio 0.5269
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size      447, 1423083 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size     1491, 1423083 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size     4475, 1423083 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size    14919, 1423083 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size    29839, 1423083 req, miss ratio 0.3900, byte miss ratio 0.3900
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size    59678, 1423083 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns22547.oracleGeneral.zst LRU cache size   119356, 1423083 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size      149, 1423083 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size      447, 1423083 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size     1491, 1423083 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size     4475, 1423083 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size    14919, 1423083 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size    29839, 1423083 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size    59678, 1423083 req, miss ratio 0.2722, byte miss ratio 0.2722
result/tencentBlock.ns22547.oracleGeneral.zst LIRS cache size   119356, 1423083 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size      149, 1423083 req, miss ratio 0.5287, byte miss ratio 0.5287
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size      447, 1423083 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size     1491, 1423083 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size     4475, 1423083 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size    14919, 1423083 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size    29839, 1423083 req, miss ratio 0.3847, byte miss ratio 0.3847
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size    59678, 1423083 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns22547.oracleGeneral.zst Clock cache size   119356, 1423083 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-d-1 cache size      149, 1423083 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns22547.oracleGeneral.zst S3FIFO-d-1 cache size      447, 1423083 req, miss ratio 0.4687, byte miss ratio 0.4687
