result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size      174, 1672708 req, miss ratio 0.7133, byte miss ratio 0.7133
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size      523, 1672708 req, miss ratio 0.6504, byte miss ratio 0.6504
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size     1745, 1672708 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size     5236, 1672708 req, miss ratio 0.5817, byte miss ratio 0.5817
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size    17454, 1672708 req, miss ratio 0.5309, byte miss ratio 0.5309
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size    34909, 1672708 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size    69818, 1672708 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns13690.oracleGeneral.zst FIFO cache size   139636, 1672708 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size      174, 1672708 req, miss ratio 0.6358, byte miss ratio 0.6358
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size      523, 1672708 req, miss ratio 0.6128, byte miss ratio 0.6128
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size     1745, 1672708 req, miss ratio 0.5985, byte miss ratio 0.5985
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size     5236, 1672708 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size    17454, 1672708 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size    34909, 1672708 req, miss ratio 0.4523, byte miss ratio 0.4523
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size    69818, 1672708 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns13690.oracleGeneral.zst LeCaR cache size   139636, 1672708 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns13690.oracleGeneral.zst Clock cache size      174, 1672708 req, miss ratio 0.6393, byte miss ratio 0.6393
