result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size      232, 1285490 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size      697, 1285490 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size     2325, 1285490 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size     6976, 1285490 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size    23256, 1285490 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size    46512, 1285490 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size    93024, 1285490 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns18789.oracleGeneral.zst clock2 cache size   186048, 1285490 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size      232, 1285490 req, miss ratio 0.4866, byte miss ratio 0.4866
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size      697, 1285490 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size     2325, 1285490 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size     6976, 1285490 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size    23256, 1285490 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size    46512, 1285490 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size    93024, 1285490 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns18789.oracleGeneral.zst LIRS cache size   186048, 1285490 req, miss ratio 0.1816, byte miss ratio 0.1816
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size      232, 1285490 req, miss ratio 0.4325, byte miss ratio 0.4325
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size      697, 1285490 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size     2325, 1285490 req, miss ratio 0.3883, byte miss ratio 0.3883
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size     6976, 1285490 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size    23256, 1285490 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size    46512, 1285490 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size    93024, 1285490 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns18789.oracleGeneral.zst FIFO cache size   186048, 1285490 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size      232, 1285490 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size      697, 1285490 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size     2325, 1285490 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size     6976, 1285490 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size    23256, 1285490 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns18789.oracleGeneral.zst LHD cache size    46512, 1285490 req, miss ratio 0.2488, byte miss ratio 0.2488
