result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size      115, 5676610 req, miss ratio 0.7609, byte miss ratio 0.7609
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size      346, 5676610 req, miss ratio 0.7159, byte miss ratio 0.7159
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size     1155, 5676610 req, miss ratio 0.6826, byte miss ratio 0.6826
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size     3466, 5676610 req, miss ratio 0.6636, byte miss ratio 0.6636
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size    11554, 5676610 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size    23109, 5676610 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size    46218, 5676610 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns11644.oracleGeneral.zst FIFO cache size    92436, 5676610 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size      115, 5676610 req, miss ratio 0.7318, byte miss ratio 0.7318
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size      346, 5676610 req, miss ratio 0.6840, byte miss ratio 0.6840
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size     1155, 5676610 req, miss ratio 0.6584, byte miss ratio 0.6584
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size     3466, 5676610 req, miss ratio 0.6539, byte miss ratio 0.6539
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size    11554, 5676610 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size    23109, 5676610 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size    46218, 5676610 req, miss ratio 0.0892, byte miss ratio 0.0892
result/tencentBlock.ns11644.oracleGeneral.zst LeCaR cache size    92436, 5676610 req, miss ratio 0.0213, byte miss ratio 0.0213
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size      115, 5676610 req, miss ratio 0.7103, byte miss ratio 0.7103
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size      346, 5676610 req, miss ratio 0.6661, byte miss ratio 0.6661
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size     1155, 5676610 req, miss ratio 0.6490, byte miss ratio 0.6490
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size     3466, 5676610 req, miss ratio 0.5721, byte miss ratio 0.5721
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size    11554, 5676610 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size    23109, 5676610 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size    46218, 5676610 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns11644.oracleGeneral.zst Cacheus cache size    92436, 5676610 req, miss ratio 0.0227, byte miss ratio 0.0227
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size      115, 5676610 req, miss ratio 0.7021, byte miss ratio 0.7021
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size      346, 5676610 req, miss ratio 0.6620, byte miss ratio 0.6620
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size     1155, 5676610 req, miss ratio 0.6477, byte miss ratio 0.6477
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size     3466, 5676610 req, miss ratio 0.6314, byte miss ratio 0.6314
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size    11554, 5676610 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size    23109, 5676610 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size    46218, 5676610 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns11644.oracleGeneral.zst ARC cache size    92436, 5676610 req, miss ratio 0.0208, byte miss ratio 0.0208
result/tencentBlock.ns11644.oracleGeneral.zst LHD cache size      115, 5676610 req, miss ratio 0.7146, byte miss ratio 0.7146
result/tencentBlock.ns11644.oracleGeneral.zst LHD cache size      346, 5676610 req, miss ratio 0.6768, byte miss ratio 0.6768
result/tencentBlock.ns11644.oracleGeneral.zst LHD cache size     1155, 5676610 req, miss ratio 0.6610, byte miss ratio 0.6610
