result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size      347, 3597319 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size     1041, 3597319 req, miss ratio 0.3439, byte miss ratio 0.3439
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size     3472, 3597319 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size    10417, 3597319 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size    34724, 3597319 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size    69449, 3597319 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size   138899, 3597319 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns5250.oracleGeneral.zst LIRS cache size   277798, 3597319 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size      347, 3597319 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size     1041, 3597319 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size     3472, 3597319 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size    10417, 3597319 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size    34724, 3597319 req, miss ratio 0.1605, byte miss ratio 0.1605
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size    69449, 3597319 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size   138899, 3597319 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns5250.oracleGeneral.zst Clock cache size   277798, 3597319 req, miss ratio 0.0975, byte miss ratio 0.0975
