result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size      904, 158176903 req, miss ratio 0.9777, byte miss ratio 0.9777
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size     2712, 158176903 req, miss ratio 0.9169, byte miss ratio 0.9169
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size     9041, 158176903 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size    27125, 158176903 req, miss ratio 0.2475, byte miss ratio 0.2475
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size    90417, 158176903 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size   180835, 158176903 req, miss ratio 0.0225, byte miss ratio 0.0225
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size   361670, 158176903 req, miss ratio 0.0080, byte miss ratio 0.0080
result/tencentBlock.ns1125.oracleGeneral.zst LeCaR cache size   723340, 158176903 req, miss ratio 0.0060, byte miss ratio 0.0060
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size      904, 158176903 req, miss ratio 0.8873, byte miss ratio 0.8873
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size     2712, 158176903 req, miss ratio 0.7524, byte miss ratio 0.7524
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size     9041, 158176903 req, miss ratio 0.4812, byte miss ratio 0.4812
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size    27125, 158176903 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size    90417, 158176903 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size   180835, 158176903 req, miss ratio 0.0273, byte miss ratio 0.0273
result/tencentBlock.ns1125.oracleGeneral.zst LIRS cache size   361670, 158176903 req, miss ratio 0.0105, byte miss ratio 0.0105
