result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size      584, 11371348 req, miss ratio 0.8210, byte miss ratio 0.8210
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size     1754, 11371348 req, miss ratio 0.7836, byte miss ratio 0.7836
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size     5849, 11371348 req, miss ratio 0.7545, byte miss ratio 0.7545
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size    17547, 11371348 req, miss ratio 0.7195, byte miss ratio 0.7195
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size    58491, 11371348 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size   116982, 11371348 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size   233965, 11371348 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns5359.oracleGeneral.zst LRU cache size   467930, 11371348 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size      584, 11371348 req, miss ratio 0.8162, byte miss ratio 0.8162
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size     1754, 11371348 req, miss ratio 0.7763, byte miss ratio 0.7763
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size     5849, 11371348 req, miss ratio 0.7494, byte miss ratio 0.7494
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size    17547, 11371348 req, miss ratio 0.7060, byte miss ratio 0.7060
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size    58491, 11371348 req, miss ratio 0.5128, byte miss ratio 0.5128
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size   116982, 11371348 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size   233965, 11371348 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns5359.oracleGeneral.zst clock2 cache size   467930, 11371348 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size      584, 11371348 req, miss ratio 0.7846, byte miss ratio 0.7846
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size     1754, 11371348 req, miss ratio 0.7420, byte miss ratio 0.7420
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size     5849, 11371348 req, miss ratio 0.6865, byte miss ratio 0.6865
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size    17547, 11371348 req, miss ratio 0.5839, byte miss ratio 0.5839
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size    58491, 11371348 req, miss ratio 0.4450, byte miss ratio 0.4450
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size   116982, 11371348 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size   233965, 11371348 req, miss ratio 0.2328, byte miss ratio 0.2328
result/tencentBlock.ns5359.oracleGeneral.zst LIRS cache size   467930, 11371348 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size      584, 11371348 req, miss ratio 0.8129, byte miss ratio 0.8129
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size     1754, 11371348 req, miss ratio 0.7776, byte miss ratio 0.7776
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size     5849, 11371348 req, miss ratio 0.7518, byte miss ratio 0.7518
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size    17547, 11371348 req, miss ratio 0.7108, byte miss ratio 0.7108
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size    58491, 11371348 req, miss ratio 0.5355, byte miss ratio 0.5355
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size   116982, 11371348 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size   233965, 11371348 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns5359.oracleGeneral.zst LeCaR cache size   467930, 11371348 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size      584, 11371348 req, miss ratio 0.8349, byte miss ratio 0.8349
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size     1754, 11371348 req, miss ratio 0.7987, byte miss ratio 0.7987
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size     5849, 11371348 req, miss ratio 0.7652, byte miss ratio 0.7652
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size    17547, 11371348 req, miss ratio 0.7267, byte miss ratio 0.7267
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size    58491, 11371348 req, miss ratio 0.5829, byte miss ratio 0.5829
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size   116982, 11371348 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size   233965, 11371348 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns5359.oracleGeneral.zst FIFO cache size   467930, 11371348 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size      584, 11371348 req, miss ratio 0.7838, byte miss ratio 0.7838
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size     1754, 11371348 req, miss ratio 0.7417, byte miss ratio 0.7417
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size     5849, 11371348 req, miss ratio 0.6880, byte miss ratio 0.6880
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size    17547, 11371348 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size    58491, 11371348 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size   116982, 11371348 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size   233965, 11371348 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns5359.oracleGeneral.zst ARC cache size   467930, 11371348 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size      584, 11371348 req, miss ratio 0.7782, byte miss ratio 0.7782
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size     1754, 11371348 req, miss ratio 0.7409, byte miss ratio 0.7409
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size     5849, 11371348 req, miss ratio 0.6874, byte miss ratio 0.6874
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size    17547, 11371348 req, miss ratio 0.5813, byte miss ratio 0.5813
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size    58491, 11371348 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size   116982, 11371348 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size   233965, 11371348 req, miss ratio 0.2322, byte miss ratio 0.2322
result/tencentBlock.ns5359.oracleGeneral.zst S3FIFO-1 cache size   467930, 11371348 req, miss ratio 0.0716, byte miss ratio 0.0716
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size      584, 11371348 req, miss ratio 0.8185, byte miss ratio 0.8185
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size     1754, 11371348 req, miss ratio 0.7796, byte miss ratio 0.7796
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size     5849, 11371348 req, miss ratio 0.7521, byte miss ratio 0.7521
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size    17547, 11371348 req, miss ratio 0.7130, byte miss ratio 0.7130
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size    58491, 11371348 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size   116982, 11371348 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size   233965, 11371348 req, miss ratio 0.2425, byte miss ratio 0.2425
result/tencentBlock.ns5359.oracleGeneral.zst Clock cache size   467930, 11371348 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size      584, 11371348 req, miss ratio 0.8104, byte miss ratio 0.8104
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size     1754, 11371348 req, miss ratio 0.7744, byte miss ratio 0.7744
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size     5849, 11371348 req, miss ratio 0.7374, byte miss ratio 0.7374
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size    17547, 11371348 req, miss ratio 0.6686, byte miss ratio 0.6686
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size    58491, 11371348 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size   116982, 11371348 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size   233965, 11371348 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns5359.oracleGeneral.zst LHD cache size   467930, 11371348 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns5359.oracleGeneral.zst Cacheus cache size      584, 11371348 req, miss ratio 0.7881, byte miss ratio 0.7881
result/tencentBlock.ns5359.oracleGeneral.zst Cacheus cache size     1754, 11371348 req, miss ratio 0.7564, byte miss ratio 0.7564
result/tencentBlock.ns5359.oracleGeneral.zst Cacheus cache size     5849, 11371348 req, miss ratio 0.7152, byte miss ratio 0.7152
result/tencentBlock.ns5359.oracleGeneral.zst Cacheus cache size    17547, 11371348 req, miss ratio 0.6439, byte miss ratio 0.6439
