result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size      218, 1680717 req, miss ratio 0.6247, byte miss ratio 0.6247
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size      654, 1680717 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size     2181, 1680717 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size     6543, 1680717 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size    21810, 1680717 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size    43620, 1680717 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size    87240, 1680717 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns6076.oracleGeneral.zst LRU cache size   174480, 1680717 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size      218, 1680717 req, miss ratio 0.5557, byte miss ratio 0.5557
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size      654, 1680717 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size     2181, 1680717 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size     6543, 1680717 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size    21810, 1680717 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size    43620, 1680717 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size    87240, 1680717 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns6076.oracleGeneral.zst Cacheus cache size   174480, 1680717 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns6076.oracleGeneral.zst LIRS cache size      218, 1680717 req, miss ratio 0.5852, byte miss ratio 0.5852
result/tencentBlock.ns6076.oracleGeneral.zst LIRS cache size      654, 1680717 req, miss ratio 0.4836, byte miss ratio 0.4836
