result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size      183, 5035109 req, miss ratio 0.7078, byte miss ratio 0.7078
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size      550, 5035109 req, miss ratio 0.6446, byte miss ratio 0.6446
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size     1833, 5035109 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size     5501, 5035109 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size    18338, 5035109 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size    36676, 5035109 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size    73353, 5035109 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns7194.oracleGeneral.zst clock2 cache size   146707, 5035109 req, miss ratio 0.0368, byte miss ratio 0.0368
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size      183, 5035109 req, miss ratio 0.7099, byte miss ratio 0.7099
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size      550, 5035109 req, miss ratio 0.6723, byte miss ratio 0.6723
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size     1833, 5035109 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size     5501, 5035109 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size    18338, 5035109 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size    36676, 5035109 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size    73353, 5035109 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns7194.oracleGeneral.zst LRU cache size   146707, 5035109 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size      183, 5035109 req, miss ratio 0.6484, byte miss ratio 0.6484
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size      550, 5035109 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size     1833, 5035109 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size     5501, 5035109 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size    18338, 5035109 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size    36676, 5035109 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size    73353, 5035109 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns7194.oracleGeneral.zst LHD cache size   146707, 5035109 req, miss ratio 0.0379, byte miss ratio 0.0379
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size      183, 5035109 req, miss ratio 0.6363, byte miss ratio 0.6363
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size      550, 5035109 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size     1833, 5035109 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size     5501, 5035109 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size    18338, 5035109 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size    36676, 5035109 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size    73353, 5035109 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns7194.oracleGeneral.zst ARC cache size   146707, 5035109 req, miss ratio 0.0370, byte miss ratio 0.0370
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size      183, 5035109 req, miss ratio 0.6953, byte miss ratio 0.6953
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size      550, 5035109 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size     1833, 5035109 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size     5501, 5035109 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size    18338, 5035109 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size    36676, 5035109 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns7194.oracleGeneral.zst LeCaR cache size    73353, 5035109 req, miss ratio 0.0621, byte miss ratio 0.0621
