result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size      126, 9435829 req, miss ratio 0.7781, byte miss ratio 0.7781
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size      379, 9435829 req, miss ratio 0.7517, byte miss ratio 0.7517
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size     1265, 9435829 req, miss ratio 0.7269, byte miss ratio 0.7269
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size     3795, 9435829 req, miss ratio 0.7127, byte miss ratio 0.7127
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size    12652, 9435829 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size    25305, 9435829 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size    50611, 9435829 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns12753.oracleGeneral.zst ARC cache size   101222, 9435829 req, miss ratio 0.0150, byte miss ratio 0.0150
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size      126, 9435829 req, miss ratio 0.8154, byte miss ratio 0.8154
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size      379, 9435829 req, miss ratio 0.7712, byte miss ratio 0.7712
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size     1265, 9435829 req, miss ratio 0.7415, byte miss ratio 0.7415
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size     3795, 9435829 req, miss ratio 0.6750, byte miss ratio 0.6750
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size    12652, 9435829 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size    25305, 9435829 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size    50611, 9435829 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns12753.oracleGeneral.zst LHD cache size   101222, 9435829 req, miss ratio 0.0170, byte miss ratio 0.0170
result/tencentBlock.ns12753.oracleGeneral.zst Clock cache size      126, 9435829 req, miss ratio 0.8255, byte miss ratio 0.8255
result/tencentBlock.ns12753.oracleGeneral.zst Clock cache size      379, 9435829 req, miss ratio 0.7802, byte miss ratio 0.7802
result/tencentBlock.ns12753.oracleGeneral.zst Clock cache size     1265, 9435829 req, miss ratio 0.7531, byte miss ratio 0.7531
result/tencentBlock.ns12753.oracleGeneral.zst Clock cache size     3795, 9435829 req, miss ratio 0.7450, byte miss ratio 0.7450
result/tencentBlock.ns12753.oracleGeneral.zst Clock cache size    12652, 9435829 req, miss ratio 0.5948, byte miss ratio 0.5948
