result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size      529, 6719336 req, miss ratio 0.6020, byte miss ratio 0.6020
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size     1589, 6719336 req, miss ratio 0.5803, byte miss ratio 0.5803
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size     5297, 6719336 req, miss ratio 0.5544, byte miss ratio 0.5544
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size    15893, 6719336 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size    52978, 6719336 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size   105957, 6719336 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size   211914, 6719336 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns15739.oracleGeneral.zst LIRS cache size   423828, 6719336 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size      529, 6719336 req, miss ratio 0.5951, byte miss ratio 0.5951
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size     1589, 6719336 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size     5297, 6719336 req, miss ratio 0.5532, byte miss ratio 0.5532
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size    15893, 6719336 req, miss ratio 0.5472, byte miss ratio 0.5472
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size    52978, 6719336 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size   105957, 6719336 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size   211914, 6719336 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns15739.oracleGeneral.zst ARC cache size   423828, 6719336 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size      529, 6719336 req, miss ratio 0.6067, byte miss ratio 0.6067
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size     1589, 6719336 req, miss ratio 0.5931, byte miss ratio 0.5931
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size     5297, 6719336 req, miss ratio 0.5743, byte miss ratio 0.5743
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size    15893, 6719336 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size    52978, 6719336 req, miss ratio 0.5492, byte miss ratio 0.5492
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size   105957, 6719336 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size   211914, 6719336 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns15739.oracleGeneral.zst clock2 cache size   423828, 6719336 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size      529, 6719336 req, miss ratio 0.6374, byte miss ratio 0.6374
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size     1589, 6719336 req, miss ratio 0.5956, byte miss ratio 0.5956
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size     5297, 6719336 req, miss ratio 0.5759, byte miss ratio 0.5759
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size    15893, 6719336 req, miss ratio 0.5639, byte miss ratio 0.5639
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size    52978, 6719336 req, miss ratio 0.5514, byte miss ratio 0.5514
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size   105957, 6719336 req, miss ratio 0.5412, byte miss ratio 0.5412
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size   211914, 6719336 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns15739.oracleGeneral.zst LRU cache size   423828, 6719336 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size      529, 6719336 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size     1589, 6719336 req, miss ratio 0.5951, byte miss ratio 0.5951
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size     5297, 6719336 req, miss ratio 0.5719, byte miss ratio 0.5719
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size    15893, 6719336 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size    52978, 6719336 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size   105957, 6719336 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size   211914, 6719336 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns15739.oracleGeneral.zst LHD cache size   423828, 6719336 req, miss ratio 0.0809, byte miss ratio 0.0809
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size      529, 6719336 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size     1589, 6719336 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size     5297, 6719336 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size    15893, 6719336 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size    52978, 6719336 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size   105957, 6719336 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size   211914, 6719336 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-1 cache size   423828, 6719336 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size      529, 6719336 req, miss ratio 0.6346, byte miss ratio 0.6346
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size     1589, 6719336 req, miss ratio 0.5937, byte miss ratio 0.5937
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size     5297, 6719336 req, miss ratio 0.5750, byte miss ratio 0.5750
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size    15893, 6719336 req, miss ratio 0.5613, byte miss ratio 0.5613
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size    52978, 6719336 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size   105957, 6719336 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size   211914, 6719336 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns15739.oracleGeneral.zst Clock cache size   423828, 6719336 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size      529, 6719336 req, miss ratio 0.6018, byte miss ratio 0.6018
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size     1589, 6719336 req, miss ratio 0.5943, byte miss ratio 0.5943
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size     5297, 6719336 req, miss ratio 0.5756, byte miss ratio 0.5756
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size    15893, 6719336 req, miss ratio 0.5579, byte miss ratio 0.5579
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size    52978, 6719336 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size   105957, 6719336 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size   211914, 6719336 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns15739.oracleGeneral.zst LeCaR cache size   423828, 6719336 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size      529, 6719336 req, miss ratio 0.5956, byte miss ratio 0.5956
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size     1589, 6719336 req, miss ratio 0.5834, byte miss ratio 0.5834
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size     5297, 6719336 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size    15893, 6719336 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size    52978, 6719336 req, miss ratio 0.5393, byte miss ratio 0.5393
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size   105957, 6719336 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size   211914, 6719336 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns15739.oracleGeneral.zst Cacheus cache size   423828, 6719336 req, miss ratio 0.0815, byte miss ratio 0.0815
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size      529, 6719336 req, miss ratio 0.6423, byte miss ratio 0.6423
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size     1589, 6719336 req, miss ratio 0.6245, byte miss ratio 0.6245
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size     5297, 6719336 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size    15893, 6719336 req, miss ratio 0.5723, byte miss ratio 0.5723
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size    52978, 6719336 req, miss ratio 0.5585, byte miss ratio 0.5585
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size   105957, 6719336 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size   211914, 6719336 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns15739.oracleGeneral.zst FIFO cache size   423828, 6719336 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size      529, 6719336 req, miss ratio 0.5947, byte miss ratio 0.5947
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size     1589, 6719336 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size     5297, 6719336 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size    15893, 6719336 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size    52978, 6719336 req, miss ratio 0.5374, byte miss ratio 0.5374
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size   105957, 6719336 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size   211914, 6719336 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns15739.oracleGeneral.zst S3FIFO-d-1 cache size   423828, 6719336 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size      529, 6719336 req, miss ratio 0.5954, byte miss ratio 0.5954
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size     1589, 6719336 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size     5297, 6719336 req, miss ratio 0.5525, byte miss ratio 0.5525
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size    15893, 6719336 req, miss ratio 0.5313, byte miss ratio 0.5313
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size    52978, 6719336 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size   105957, 6719336 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size   211914, 6719336 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns15739.oracleGeneral.zst LRB cache size   423828, 6719336 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      529, 6719336 req, miss ratio 0.6211, byte miss ratio 0.6211
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1589, 6719336 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     5297, 6719336 req, miss ratio 0.5755, byte miss ratio 0.5755
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    15893, 6719336 req, miss ratio 0.5593, byte miss ratio 0.5593
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    52978, 6719336 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   105957, 6719336 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   211914, 6719336 req, miss ratio 0.1954, byte miss ratio 0.1954
result/tencentBlock.ns15739.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   423828, 6719336 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size      529, 6719336 req, miss ratio 0.5943, byte miss ratio 0.5943
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size     1589, 6719336 req, miss ratio 0.5778, byte miss ratio 0.5778
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size     5297, 6719336 req, miss ratio 0.5541, byte miss ratio 0.5541
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size    15893, 6719336 req, miss ratio 0.5516, byte miss ratio 0.5516
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size    52978, 6719336 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size   105957, 6719336 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns15739.oracleGeneral.zst TwoQ cache size   211914, 6719336 req, miss ratio 0.1612, byte miss ratio 0.1612
