result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size      219, 1352595 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size      658, 1352595 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size     2193, 1352595 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size     6581, 1352595 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size    21938, 1352595 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size    43876, 1352595 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size    87753, 1352595 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns22306.oracleGeneral.zst ARC cache size   175507, 1352595 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size      219, 1352595 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size      658, 1352595 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size     2193, 1352595 req, miss ratio 0.5317, byte miss ratio 0.5317
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size     6581, 1352595 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size    21938, 1352595 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size    43876, 1352595 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size    87753, 1352595 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns22306.oracleGeneral.zst LHD cache size   175507, 1352595 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size      219, 1352595 req, miss ratio 0.6189, byte miss ratio 0.6189
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size      658, 1352595 req, miss ratio 0.5651, byte miss ratio 0.5651
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size     2193, 1352595 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size     6581, 1352595 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size    21938, 1352595 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size    43876, 1352595 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size    87753, 1352595 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns22306.oracleGeneral.zst FIFO cache size   175507, 1352595 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size      219, 1352595 req, miss ratio 0.5524, byte miss ratio 0.5524
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size      658, 1352595 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size     2193, 1352595 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size     6581, 1352595 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size    21938, 1352595 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size    43876, 1352595 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size    87753, 1352595 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns22306.oracleGeneral.zst clock2 cache size   175507, 1352595 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size      219, 1352595 req, miss ratio 0.5984, byte miss ratio 0.5984
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size      658, 1352595 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size     2193, 1352595 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size     6581, 1352595 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size    21938, 1352595 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size    43876, 1352595 req, miss ratio 0.4272, byte miss ratio 0.4272
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size    87753, 1352595 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns22306.oracleGeneral.zst LIRS cache size   175507, 1352595 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size      219, 1352595 req, miss ratio 0.5424, byte miss ratio 0.5424
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size      658, 1352595 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size     2193, 1352595 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size     6581, 1352595 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size    21938, 1352595 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns22306.oracleGeneral.zst Cacheus cache size    43876, 1352595 req, miss ratio 0.4466, byte miss ratio 0.4466
