result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size      818, 16209852 req, miss ratio 0.6924, byte miss ratio 0.6924
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size     2454, 16209852 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size     8182, 16209852 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size    24546, 16209852 req, miss ratio 0.0743, byte miss ratio 0.0743
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size    81822, 16209852 req, miss ratio 0.0599, byte miss ratio 0.0599
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size   163644, 16209852 req, miss ratio 0.0532, byte miss ratio 0.0532
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size   327288, 16209852 req, miss ratio 0.0512, byte miss ratio 0.0512
result/tencentBlock.ns2063.oracleGeneral.zst S3FIFO-1 cache size   654577, 16209852 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size      818, 16209852 req, miss ratio 0.8080, byte miss ratio 0.8080
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size     2454, 16209852 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size     8182, 16209852 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size    24546, 16209852 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size    81822, 16209852 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size   163644, 16209852 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size   327288, 16209852 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns2063.oracleGeneral.zst Clock cache size   654577, 16209852 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns2063.oracleGeneral.zst FIFO cache size      818, 16209852 req, miss ratio 0.8166, byte miss ratio 0.8166
result/tencentBlock.ns2063.oracleGeneral.zst FIFO cache size     2454, 16209852 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns2063.oracleGeneral.zst FIFO cache size     8182, 16209852 req, miss ratio 0.1450, byte miss ratio 0.1450
