result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size      430, 5519203 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size     1292, 5519203 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size     4306, 5519203 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size    12920, 5519203 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size    43067, 5519203 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size    86135, 5519203 req, miss ratio 0.1770, byte miss ratio 0.1770
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size   172271, 5519203 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns13699.oracleGeneral.zst ARC cache size   344543, 5519203 req, miss ratio 0.0791, byte miss ratio 0.0791
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size      430, 5519203 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size     1292, 5519203 req, miss ratio 0.3763, byte miss ratio 0.3763
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size     4306, 5519203 req, miss ratio 0.3436, byte miss ratio 0.3436
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size    12920, 5519203 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size    43067, 5519203 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size    86135, 5519203 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size   172271, 5519203 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns13699.oracleGeneral.zst LIRS cache size   344543, 5519203 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size      430, 5519203 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size     1292, 5519203 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size     4306, 5519203 req, miss ratio 0.3489, byte miss ratio 0.3489
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size    12920, 5519203 req, miss ratio 0.3245, byte miss ratio 0.3245
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size    43067, 5519203 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size    86135, 5519203 req, miss ratio 0.1886, byte miss ratio 0.1886
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size   172271, 5519203 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns13699.oracleGeneral.zst LeCaR cache size   344543, 5519203 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns13699.oracleGeneral.zst LHD cache size      430, 5519203 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns13699.oracleGeneral.zst LHD cache size     1292, 5519203 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns13699.oracleGeneral.zst LHD cache size     4306, 5519203 req, miss ratio 0.3435, byte miss ratio 0.3435
