result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size      212, 1778882 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size      637, 1778882 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size     2123, 1778882 req, miss ratio 0.4332, byte miss ratio 0.4332
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size     6371, 1778882 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size    21239, 1778882 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size    42479, 1778882 req, miss ratio 0.3252, byte miss ratio 0.3252
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size    84959, 1778882 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns13122.oracleGeneral.zst LHD cache size   169918, 1778882 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size      212, 1778882 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size      637, 1778882 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size     2123, 1778882 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size     6371, 1778882 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size    21239, 1778882 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size    42479, 1778882 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size    84959, 1778882 req, miss ratio 0.2511, byte miss ratio 0.2511
result/tencentBlock.ns13122.oracleGeneral.zst LIRS cache size   169918, 1778882 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size      212, 1778882 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size      637, 1778882 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size     2123, 1778882 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size     6371, 1778882 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size    21239, 1778882 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size    42479, 1778882 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size    84959, 1778882 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns13122.oracleGeneral.zst LeCaR cache size   169918, 1778882 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size      212, 1778882 req, miss ratio 0.4486, byte miss ratio 0.4486
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size      637, 1778882 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size     2123, 1778882 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size     6371, 1778882 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size    21239, 1778882 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size    42479, 1778882 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size    84959, 1778882 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns13122.oracleGeneral.zst LRU cache size   169918, 1778882 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size      212, 1778882 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size      637, 1778882 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size     2123, 1778882 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size     6371, 1778882 req, miss ratio 0.4324, byte miss ratio 0.4324
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size    21239, 1778882 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size    42479, 1778882 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size    84959, 1778882 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns13122.oracleGeneral.zst ARC cache size   169918, 1778882 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns13122.oracleGeneral.zst FIFO cache size      212, 1778882 req, miss ratio 0.4938, byte miss ratio 0.4938
