result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size      225, 2458929 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size      676, 2458929 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size     2254, 2458929 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size     6762, 2458929 req, miss ratio 0.3229, byte miss ratio 0.3229
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size    22543, 2458929 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size    45086, 2458929 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size    90172, 2458929 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns6957.oracleGeneral.zst ARC cache size   180345, 2458929 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size      225, 2458929 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size      676, 2458929 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size     2254, 2458929 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size     6762, 2458929 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size    22543, 2458929 req, miss ratio 0.2839, byte miss ratio 0.2839
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size    45086, 2458929 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size    90172, 2458929 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns6957.oracleGeneral.zst LeCaR cache size   180345, 2458929 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size      225, 2458929 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size      676, 2458929 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size     2254, 2458929 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size     6762, 2458929 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size    22543, 2458929 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size    45086, 2458929 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size    90172, 2458929 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns6957.oracleGeneral.zst S3FIFO-1 cache size   180345, 2458929 req, miss ratio 0.0926, byte miss ratio 0.0926
