result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size      380, 4562296 req, miss ratio 0.5465, byte miss ratio 0.5465
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size     1140, 4562296 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size     3802, 4562296 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size    11408, 4562296 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size    38028, 4562296 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size    76057, 4562296 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size   152115, 4562296 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns19574.oracleGeneral.zst LeCaR cache size   304231, 4562296 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size      380, 4562296 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size     1140, 4562296 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size     3802, 4562296 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size    11408, 4562296 req, miss ratio 0.1913, byte miss ratio 0.1913
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size    38028, 4562296 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size    76057, 4562296 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size   152115, 4562296 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns19574.oracleGeneral.zst ARC cache size   304231, 4562296 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size      380, 4562296 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size     1140, 4562296 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size     3802, 4562296 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size    11408, 4562296 req, miss ratio 0.1914, byte miss ratio 0.1914
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size    38028, 4562296 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size    76057, 4562296 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size   152115, 4562296 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns19574.oracleGeneral.zst LHD cache size   304231, 4562296 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size      380, 4562296 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size     1140, 4562296 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size     3802, 4562296 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size    11408, 4562296 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size    38028, 4562296 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size    76057, 4562296 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size   152115, 4562296 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns19574.oracleGeneral.zst Clock cache size   304231, 4562296 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size      380, 4562296 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size     1140, 4562296 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size     3802, 4562296 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size    11408, 4562296 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size    38028, 4562296 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size    76057, 4562296 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size   152115, 4562296 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns19574.oracleGeneral.zst LIRS cache size   304231, 4562296 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size      380, 4562296 req, miss ratio 0.6228, byte miss ratio 0.6228
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size     1140, 4562296 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size     3802, 4562296 req, miss ratio 0.3017, byte miss ratio 0.3017
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size    11408, 4562296 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size    38028, 4562296 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size    76057, 4562296 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size   152115, 4562296 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns19574.oracleGeneral.zst FIFO cache size   304231, 4562296 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size      380, 4562296 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size     1140, 4562296 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size     3802, 4562296 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size    11408, 4562296 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size    38028, 4562296 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size    76057, 4562296 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size   152115, 4562296 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns19574.oracleGeneral.zst LRU cache size   304231, 4562296 req, miss ratio 0.0834, byte miss ratio 0.0834
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size      380, 4562296 req, miss ratio 0.5312, byte miss ratio 0.5312
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size     1140, 4562296 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size     3802, 4562296 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size    11408, 4562296 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size    38028, 4562296 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size    76057, 4562296 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size   152115, 4562296 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns19574.oracleGeneral.zst S3FIFO-1 cache size   304231, 4562296 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns19574.oracleGeneral.zst clock2 cache size      380, 4562296 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns19574.oracleGeneral.zst clock2 cache size     1140, 4562296 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns19574.oracleGeneral.zst clock2 cache size     3802, 4562296 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns19574.oracleGeneral.zst clock2 cache size    11408, 4562296 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns19574.oracleGeneral.zst clock2 cache size    38028, 4562296 req, miss ratio 0.1396, byte miss ratio 0.1396
