result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size      781, 11143525 req, miss ratio 0.7683, byte miss ratio 0.7683
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size     2343, 11143525 req, miss ratio 0.6970, byte miss ratio 0.6970
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size     7811, 11143525 req, miss ratio 0.5495, byte miss ratio 0.5495
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size    23433, 11143525 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size    78110, 11143525 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size   156221, 11143525 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size   312443, 11143525 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns2154.oracleGeneral.zst LIRS cache size   624886, 11143525 req, miss ratio 0.0739, byte miss ratio 0.0739
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size      781, 11143525 req, miss ratio 0.8128, byte miss ratio 0.8128
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size     2343, 11143525 req, miss ratio 0.7729, byte miss ratio 0.7729
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size     7811, 11143525 req, miss ratio 0.6870, byte miss ratio 0.6870
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size    23433, 11143525 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size    78110, 11143525 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size   156221, 11143525 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size   312443, 11143525 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns2154.oracleGeneral.zst FIFO cache size   624886, 11143525 req, miss ratio 0.0762, byte miss ratio 0.0762
