result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size      139, 1427746 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size      417, 1427746 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size     1392, 1427746 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size     4176, 1427746 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size    13923, 1427746 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size    27846, 1427746 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size    55692, 1427746 req, miss ratio 0.1782, byte miss ratio 0.1782
result/tencentBlock.ns12060.oracleGeneral.zst Cacheus cache size   111385, 1427746 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size      139, 1427746 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size      417, 1427746 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size     1392, 1427746 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size     4176, 1427746 req, miss ratio 0.3878, byte miss ratio 0.3878
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size    13923, 1427746 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size    27846, 1427746 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size    55692, 1427746 req, miss ratio 0.1562, byte miss ratio 0.1562
result/tencentBlock.ns12060.oracleGeneral.zst S3FIFO-1 cache size   111385, 1427746 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size      139, 1427746 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size      417, 1427746 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size     1392, 1427746 req, miss ratio 0.3910, byte miss ratio 0.3910
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size     4176, 1427746 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size    13923, 1427746 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size    27846, 1427746 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size    55692, 1427746 req, miss ratio 0.1681, byte miss ratio 0.1681
result/tencentBlock.ns12060.oracleGeneral.zst LIRS cache size   111385, 1427746 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size      139, 1427746 req, miss ratio 0.4094, byte miss ratio 0.4094
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size      417, 1427746 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size     1392, 1427746 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size     4176, 1427746 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size    13923, 1427746 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size    27846, 1427746 req, miss ratio 0.2645, byte miss ratio 0.2645
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size    55692, 1427746 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns12060.oracleGeneral.zst LeCaR cache size   111385, 1427746 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size      139, 1427746 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size      417, 1427746 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size     1392, 1427746 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size     4176, 1427746 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size    13923, 1427746 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size    27846, 1427746 req, miss ratio 0.2832, byte miss ratio 0.2832
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size    55692, 1427746 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns12060.oracleGeneral.zst FIFO cache size   111385, 1427746 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size      139, 1427746 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size      417, 1427746 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size     1392, 1427746 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size     4176, 1427746 req, miss ratio 0.3884, byte miss ratio 0.3884
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size    13923, 1427746 req, miss ratio 0.3868, byte miss ratio 0.3868
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size    27846, 1427746 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size    55692, 1427746 req, miss ratio 0.1981, byte miss ratio 0.1981
result/tencentBlock.ns12060.oracleGeneral.zst clock2 cache size   111385, 1427746 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size      139, 1427746 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size      417, 1427746 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size     1392, 1427746 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size     4176, 1427746 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size    13923, 1427746 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size    27846, 1427746 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size    55692, 1427746 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns12060.oracleGeneral.zst ARC cache size   111385, 1427746 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns12060.oracleGeneral.zst LHD cache size      139, 1427746 req, miss ratio 0.4842, byte miss ratio 0.4842
result/tencentBlock.ns12060.oracleGeneral.zst LHD cache size      417, 1427746 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns12060.oracleGeneral.zst LHD cache size     1392, 1427746 req, miss ratio 0.3899, byte miss ratio 0.3899
result/tencentBlock.ns12060.oracleGeneral.zst LHD cache size     4176, 1427746 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns12060.oracleGeneral.zst LHD cache size    13923, 1427746 req, miss ratio 0.3367, byte miss ratio 0.3367
