result/tencentBlock.ns8456.oracleGeneral.zst FIFO cache size      102, 1997665 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO cache size    82285, 1997665 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size      102, 1997665 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size      308, 1997665 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size     1028, 1997665 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size     3085, 1997665 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size    10285, 1997665 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size    20571, 1997665 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size    41142, 1997665 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns8456.oracleGeneral.zst S3FIFO-d cache size    82285, 1997665 req, miss ratio 0.0566, byte miss ratio 0.0566
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      102, 1997665 req, miss ratio 0.3884, byte miss ratio 0.3884
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      308, 1997665 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1028, 1997665 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     3085, 1997665 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    10285, 1997665 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    20571, 1997665 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    41142, 1997665 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    82285, 1997665 req, miss ratio 0.0546, byte miss ratio 0.0546
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      102, 1997665 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      308, 1997665 req, miss ratio 0.2818, byte miss ratio 0.2818
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1028, 1997665 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     3085, 1997665 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    10285, 1997665 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    20571, 1997665 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    41142, 1997665 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns8456.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    82285, 1997665 req, miss ratio 0.0583, byte miss ratio 0.0583
