result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size      293, 3264249 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size      881, 3264249 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size     2939, 3264249 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size     8818, 3264249 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size    29394, 3264249 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size    58788, 3264249 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size   117576, 3264249 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns14843.oracleGeneral.zst LeCaR cache size   235152, 3264249 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size      293, 3264249 req, miss ratio 0.5859, byte miss ratio 0.5859
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size      881, 3264249 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size     2939, 3264249 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size     8818, 3264249 req, miss ratio 0.3063, byte miss ratio 0.3063
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size    29394, 3264249 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size    58788, 3264249 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size   117576, 3264249 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns14843.oracleGeneral.zst clock2 cache size   235152, 3264249 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size      293, 3264249 req, miss ratio 0.6072, byte miss ratio 0.6072
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size      881, 3264249 req, miss ratio 0.4844, byte miss ratio 0.4844
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size     2939, 3264249 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size     8818, 3264249 req, miss ratio 0.3102, byte miss ratio 0.3102
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size    29394, 3264249 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size    58788, 3264249 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size   117576, 3264249 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns14843.oracleGeneral.zst LRU cache size   235152, 3264249 req, miss ratio 0.0904, byte miss ratio 0.0904
