result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size      155, 1399686 req, miss ratio 0.5872, byte miss ratio 0.5872
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size      466, 1399686 req, miss ratio 0.5538, byte miss ratio 0.5538
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size     1554, 1399686 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size     4662, 1399686 req, miss ratio 0.5294, byte miss ratio 0.5294
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size    15541, 1399686 req, miss ratio 0.5161, byte miss ratio 0.5161
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size    31082, 1399686 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size    62164, 1399686 req, miss ratio 0.3394, byte miss ratio 0.3394
result/tencentBlock.ns18807.oracleGeneral.zst Clock cache size   124328, 1399686 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size      155, 1399686 req, miss ratio 0.5903, byte miss ratio 0.5903
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size      466, 1399686 req, miss ratio 0.5544, byte miss ratio 0.5544
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size     1554, 1399686 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size     4662, 1399686 req, miss ratio 0.5293, byte miss ratio 0.5293
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size    15541, 1399686 req, miss ratio 0.5164, byte miss ratio 0.5164
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size    31082, 1399686 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size    62164, 1399686 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns18807.oracleGeneral.zst LRU cache size   124328, 1399686 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size      155, 1399686 req, miss ratio 0.6569, byte miss ratio 0.6569
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size      466, 1399686 req, miss ratio 0.5902, byte miss ratio 0.5902
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size     1554, 1399686 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size     4662, 1399686 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size    15541, 1399686 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns18807.oracleGeneral.zst FIFO cache size    31082, 1399686 req, miss ratio 0.4545, byte miss ratio 0.4545
