result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size      510, 3880363 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size     1532, 3880363 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size     5107, 3880363 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size    15321, 3880363 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size    51070, 3880363 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size   102140, 3880363 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size   204280, 3880363 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns10184.oracleGeneral.zst LIRS cache size   408560, 3880363 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size      510, 3880363 req, miss ratio 0.5463, byte miss ratio 0.5463
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size     1532, 3880363 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size     5107, 3880363 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size    15321, 3880363 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size    51070, 3880363 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size   102140, 3880363 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size   204280, 3880363 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns10184.oracleGeneral.zst Cacheus cache size   408560, 3880363 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns10184.oracleGeneral.zst S3FIFO-1 cache size      510, 3880363 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns10184.oracleGeneral.zst S3FIFO-1 cache size     1532, 3880363 req, miss ratio 0.3705, byte miss ratio 0.3705
