result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size      281, 37522300 req, miss ratio 0.9032, byte miss ratio 0.9032
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size      844, 37522300 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size     2816, 37522300 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size     8448, 37522300 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size    28161, 37522300 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size    56323, 37522300 req, miss ratio 0.0250, byte miss ratio 0.0250
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size   112647, 37522300 req, miss ratio 0.0149, byte miss ratio 0.0149
result/tencentBlock.ns5747.oracleGeneral.zst LeCaR cache size   225294, 37522300 req, miss ratio 0.0077, byte miss ratio 0.0077
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size      281, 37522300 req, miss ratio 0.6587, byte miss ratio 0.6587
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size      844, 37522300 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size     2816, 37522300 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size     8448, 37522300 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size    28161, 37522300 req, miss ratio 0.0719, byte miss ratio 0.0719
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size    56323, 37522300 req, miss ratio 0.0249, byte miss ratio 0.0249
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size   112647, 37522300 req, miss ratio 0.0140, byte miss ratio 0.0140
result/tencentBlock.ns5747.oracleGeneral.zst LHD cache size   225294, 37522300 req, miss ratio 0.0079, byte miss ratio 0.0079
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size      281, 37522300 req, miss ratio 0.9553, byte miss ratio 0.9553
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size      844, 37522300 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size     2816, 37522300 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size     8448, 37522300 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size    28161, 37522300 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size    56323, 37522300 req, miss ratio 0.0270, byte miss ratio 0.0270
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size   112647, 37522300 req, miss ratio 0.0150, byte miss ratio 0.0150
result/tencentBlock.ns5747.oracleGeneral.zst LRU cache size   225294, 37522300 req, miss ratio 0.0078, byte miss ratio 0.0078
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size      281, 37522300 req, miss ratio 0.9421, byte miss ratio 0.9421
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size      844, 37522300 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size     2816, 37522300 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size     8448, 37522300 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size    28161, 37522300 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size    56323, 37522300 req, miss ratio 0.0249, byte miss ratio 0.0249
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size   112647, 37522300 req, miss ratio 0.0159, byte miss ratio 0.0159
result/tencentBlock.ns5747.oracleGeneral.zst clock2 cache size   225294, 37522300 req, miss ratio 0.0077, byte miss ratio 0.0077
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size      281, 37522300 req, miss ratio 0.9471, byte miss ratio 0.9471
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size      844, 37522300 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size     2816, 37522300 req, miss ratio 0.2210, byte miss ratio 0.2210
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size     8448, 37522300 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size    28161, 37522300 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size    56323, 37522300 req, miss ratio 0.0260, byte miss ratio 0.0260
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size   112647, 37522300 req, miss ratio 0.0157, byte miss ratio 0.0157
result/tencentBlock.ns5747.oracleGeneral.zst Clock cache size   225294, 37522300 req, miss ratio 0.0077, byte miss ratio 0.0077
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size      281, 37522300 req, miss ratio 0.9552, byte miss ratio 0.9552
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size      844, 37522300 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size     2816, 37522300 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size     8448, 37522300 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size    28161, 37522300 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns5747.oracleGeneral.zst FIFO cache size    56323, 37522300 req, miss ratio 0.0565, byte miss ratio 0.0565
