result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size      183, 1364337 req, miss ratio 0.4261, byte miss ratio 0.4261
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size      549, 1364337 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size     1830, 1364337 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size     5492, 1364337 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size    18308, 1364337 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size    36617, 1364337 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size    73234, 1364337 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns9968.oracleGeneral.zst LeCaR cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size      183, 1364337 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size      549, 1364337 req, miss ratio 0.3994, byte miss ratio 0.3994
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size     1830, 1364337 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size     5492, 1364337 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size    18308, 1364337 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size    36617, 1364337 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size    73234, 1364337 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns9968.oracleGeneral.zst Cacheus cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size      183, 1364337 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size      549, 1364337 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size     1830, 1364337 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size     5492, 1364337 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size    18308, 1364337 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size    36617, 1364337 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size    73234, 1364337 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns9968.oracleGeneral.zst ARC cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size      183, 1364337 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size      549, 1364337 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size     1830, 1364337 req, miss ratio 0.3723, byte miss ratio 0.3723
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size     5492, 1364337 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size    18308, 1364337 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size    36617, 1364337 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size    73234, 1364337 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns9968.oracleGeneral.zst LHD cache size   146469, 1364337 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size      183, 1364337 req, miss ratio 0.4305, byte miss ratio 0.4305
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size      549, 1364337 req, miss ratio 0.4044, byte miss ratio 0.4044
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size     1830, 1364337 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size     5492, 1364337 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size    18308, 1364337 req, miss ratio 0.2734, byte miss ratio 0.2734
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size    36617, 1364337 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size    73234, 1364337 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns9968.oracleGeneral.zst Clock cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size      183, 1364337 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size      549, 1364337 req, miss ratio 0.4474, byte miss ratio 0.4474
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size     1830, 1364337 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size     5492, 1364337 req, miss ratio 0.3554, byte miss ratio 0.3554
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size    18308, 1364337 req, miss ratio 0.2865, byte miss ratio 0.2865
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size    36617, 1364337 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size    73234, 1364337 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns9968.oracleGeneral.zst FIFO cache size   146469, 1364337 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size      183, 1364337 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size      549, 1364337 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size     1830, 1364337 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size     5492, 1364337 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size    18308, 1364337 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size    36617, 1364337 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size    73234, 1364337 req, miss ratio 0.1540, byte miss ratio 0.1540
result/tencentBlock.ns9968.oracleGeneral.zst LIRS cache size   146469, 1364337 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size      183, 1364337 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size      549, 1364337 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size     1830, 1364337 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size     5492, 1364337 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size    18308, 1364337 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size    36617, 1364337 req, miss ratio 0.2166, byte miss ratio 0.2166
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size    73234, 1364337 req, miss ratio 0.1586, byte miss ratio 0.1586
result/tencentBlock.ns9968.oracleGeneral.zst LRU cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size      183, 1364337 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size      549, 1364337 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size     1830, 1364337 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size     5492, 1364337 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size    18308, 1364337 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size    36617, 1364337 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size    73234, 1364337 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns9968.oracleGeneral.zst clock2 cache size   146469, 1364337 req, miss ratio 0.1351, byte miss ratio 0.1351
