result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size      250, 1721194 req, miss ratio 0.5788, byte miss ratio 0.5788
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size      751, 1721194 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size     2504, 1721194 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size     7514, 1721194 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size    25046, 1721194 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size    50093, 1721194 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size   100186, 1721194 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns6485.oracleGeneral.zst clock2 cache size   200373, 1721194 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size      250, 1721194 req, miss ratio 0.5750, byte miss ratio 0.5750
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size      751, 1721194 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size     2504, 1721194 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size     7514, 1721194 req, miss ratio 0.4775, byte miss ratio 0.4775
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size    25046, 1721194 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size    50093, 1721194 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size   100186, 1721194 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns6485.oracleGeneral.zst LeCaR cache size   200373, 1721194 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size      250, 1721194 req, miss ratio 0.5575, byte miss ratio 0.5575
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size      751, 1721194 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size     2504, 1721194 req, miss ratio 0.4946, byte miss ratio 0.4946
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size     7514, 1721194 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size    25046, 1721194 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size    50093, 1721194 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size   100186, 1721194 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns6485.oracleGeneral.zst LHD cache size   200373, 1721194 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size      250, 1721194 req, miss ratio 0.5979, byte miss ratio 0.5979
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size      751, 1721194 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size     2504, 1721194 req, miss ratio 0.4975, byte miss ratio 0.4975
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size     7514, 1721194 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size    25046, 1721194 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size    50093, 1721194 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size   100186, 1721194 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns6485.oracleGeneral.zst LRU cache size   200373, 1721194 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size      250, 1721194 req, miss ratio 0.5851, byte miss ratio 0.5851
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size      751, 1721194 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size     2504, 1721194 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size     7514, 1721194 req, miss ratio 0.4814, byte miss ratio 0.4814
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size    25046, 1721194 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size    50093, 1721194 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size   100186, 1721194 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns6485.oracleGeneral.zst Clock cache size   200373, 1721194 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size      250, 1721194 req, miss ratio 0.6811, byte miss ratio 0.6811
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size      751, 1721194 req, miss ratio 0.5830, byte miss ratio 0.5830
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size     2504, 1721194 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size     7514, 1721194 req, miss ratio 0.4942, byte miss ratio 0.4942
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size    25046, 1721194 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size    50093, 1721194 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size   100186, 1721194 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns6485.oracleGeneral.zst FIFO cache size   200373, 1721194 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size      250, 1721194 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size      751, 1721194 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size     2504, 1721194 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size     7514, 1721194 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size    25046, 1721194 req, miss ratio 0.4094, byte miss ratio 0.4094
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size    50093, 1721194 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size   100186, 1721194 req, miss ratio 0.2032, byte miss ratio 0.2032
result/tencentBlock.ns6485.oracleGeneral.zst Cacheus cache size   200373, 1721194 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size      250, 1721194 req, miss ratio 0.5531, byte miss ratio 0.5531
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size      751, 1721194 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size     2504, 1721194 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size     7514, 1721194 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size    25046, 1721194 req, miss ratio 0.3930, byte miss ratio 0.3930
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size    50093, 1721194 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size   100186, 1721194 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns6485.oracleGeneral.zst S3FIFO-1 cache size   200373, 1721194 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size      250, 1721194 req, miss ratio 0.5368, byte miss ratio 0.5368
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size      751, 1721194 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size     2504, 1721194 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size     7514, 1721194 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size    25046, 1721194 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size    50093, 1721194 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size   100186, 1721194 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns6485.oracleGeneral.zst ARC cache size   200373, 1721194 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns6485.oracleGeneral.zst LIRS cache size      250, 1721194 req, miss ratio 0.5582, byte miss ratio 0.5582
result/tencentBlock.ns6485.oracleGeneral.zst LIRS cache size      751, 1721194 req, miss ratio 0.5409, byte miss ratio 0.5409
