result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size      594, 4928777 req, miss ratio 0.7297, byte miss ratio 0.7297
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size     1782, 4928777 req, miss ratio 0.7004, byte miss ratio 0.7004
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size     5942, 4928777 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size    17828, 4928777 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size    59429, 4928777 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size   118858, 4928777 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size   237716, 4928777 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns10176.oracleGeneral.zst clock2 cache size   475432, 4928777 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size      594, 4928777 req, miss ratio 0.7910, byte miss ratio 0.7910
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size     1782, 4928777 req, miss ratio 0.7306, byte miss ratio 0.7306
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size     5942, 4928777 req, miss ratio 0.6382, byte miss ratio 0.6382
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size    17828, 4928777 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size    59429, 4928777 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size   118858, 4928777 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size   237716, 4928777 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns10176.oracleGeneral.zst FIFO cache size   475432, 4928777 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size      594, 4928777 req, miss ratio 0.7366, byte miss ratio 0.7366
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size     1782, 4928777 req, miss ratio 0.7032, byte miss ratio 0.7032
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size     5942, 4928777 req, miss ratio 0.6133, byte miss ratio 0.6133
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size    17828, 4928777 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size    59429, 4928777 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size   118858, 4928777 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns10176.oracleGeneral.zst Clock cache size   237716, 4928777 req, miss ratio 0.1238, byte miss ratio 0.1238
