result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size      572, 6868139 req, miss ratio 0.5821, byte miss ratio 0.5821
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size     1717, 6868139 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size     5725, 6868139 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size    17176, 6868139 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size    57255, 6868139 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size   114511, 6868139 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size   229023, 6868139 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns13203.oracleGeneral.zst clock2 cache size   458047, 6868139 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size      572, 6868139 req, miss ratio 0.6125, byte miss ratio 0.6125
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size     1717, 6868139 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size     5725, 6868139 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size    17176, 6868139 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size    57255, 6868139 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size   114511, 6868139 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size   229023, 6868139 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns13203.oracleGeneral.zst FIFO cache size   458047, 6868139 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns13203.oracleGeneral.zst ARC cache size      572, 6868139 req, miss ratio 0.5599, byte miss ratio 0.5599
