result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size      447, 5861270 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size     1342, 5861270 req, miss ratio 0.3354, byte miss ratio 0.3354
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size     4476, 5861270 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size    13428, 5861270 req, miss ratio 0.2216, byte miss ratio 0.2216
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size    44760, 5861270 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size    89520, 5861270 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size   179040, 5861270 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns13656.oracleGeneral.zst LHD cache size   358081, 5861270 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size      447, 5861270 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size     1342, 5861270 req, miss ratio 0.3312, byte miss ratio 0.3312
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size     4476, 5861270 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size    13428, 5861270 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size    44760, 5861270 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size    89520, 5861270 req, miss ratio 0.1353, byte miss ratio 0.1353
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size   179040, 5861270 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns13656.oracleGeneral.zst Cacheus cache size   358081, 5861270 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size      447, 5861270 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size     1342, 5861270 req, miss ratio 0.3162, byte miss ratio 0.3162
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size     4476, 5861270 req, miss ratio 0.2544, byte miss ratio 0.2544
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size    13428, 5861270 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size    44760, 5861270 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size    89520, 5861270 req, miss ratio 0.1372, byte miss ratio 0.1372
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size   179040, 5861270 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns13656.oracleGeneral.zst S3FIFO-1 cache size   358081, 5861270 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size      447, 5861270 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size     1342, 5861270 req, miss ratio 0.3508, byte miss ratio 0.3508
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size     4476, 5861270 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size    13428, 5861270 req, miss ratio 0.2335, byte miss ratio 0.2335
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size    44760, 5861270 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size    89520, 5861270 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size   179040, 5861270 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns13656.oracleGeneral.zst LRU cache size   358081, 5861270 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size      447, 5861270 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size     1342, 5861270 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size     4476, 5861270 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size    13428, 5861270 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size    44760, 5861270 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size    89520, 5861270 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size   179040, 5861270 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns13656.oracleGeneral.zst clock2 cache size   358081, 5861270 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size      447, 5861270 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size     1342, 5861270 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size     4476, 5861270 req, miss ratio 0.2539, byte miss ratio 0.2539
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size    13428, 5861270 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size    44760, 5861270 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size    89520, 5861270 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size   179040, 5861270 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns13656.oracleGeneral.zst ARC cache size   358081, 5861270 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size      447, 5861270 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size     1342, 5861270 req, miss ratio 0.4027, byte miss ratio 0.4027
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size     4476, 5861270 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size    13428, 5861270 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size    44760, 5861270 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size    89520, 5861270 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size   179040, 5861270 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns13656.oracleGeneral.zst FIFO cache size   358081, 5861270 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size      447, 5861270 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size     1342, 5861270 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size     4476, 5861270 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size    13428, 5861270 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size    44760, 5861270 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size    89520, 5861270 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size   179040, 5861270 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns13656.oracleGeneral.zst Clock cache size   358081, 5861270 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size      447, 5861270 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size     1342, 5861270 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size     4476, 5861270 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size    13428, 5861270 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size    44760, 5861270 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size    89520, 5861270 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size   179040, 5861270 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns13656.oracleGeneral.zst LeCaR cache size   358081, 5861270 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns13656.oracleGeneral.zst LIRS cache size      447, 5861270 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns13656.oracleGeneral.zst LIRS cache size     1342, 5861270 req, miss ratio 0.3257, byte miss ratio 0.3257
